idx,seq,group,emerg,weight,size(ft)
11,1,0,0,11.46,20
12,2,0,0,17.35,20
13,3,0,0,11.43,20
14,4,0,0,15.54,20
15,5,0,0,9.39,20
16,6,0,0,10.35,20
17,7,0,0,9.36,20
18,8,0,0,22.39,20
19,9,0,0,16.3,20
20,10,0,0,6.05,20
21,11,0,0,16.81,20
22,12,0,0,18.31,20
23,13,0,0,23.88,20
24,14,0,0,12.73,20
25,15,0,0,11.79,20
26,16,0,0,15.63,20
27,17,0,0,10.55,20
28,18,0,0,11.66,20
29,19,0,0,20.66,20
30,20,0,0,12.01,20
31,21,0,0,6.25,20
32,22,0,0,13.0,20
33,23,0,0,9.8,20
34,24,0,0,16.07,20
35,25,0,0,14.24,20
36,26,0,0,15.26,20
37,27,0,0,16.73,20
38,28,0,0,9.18,20
39,29,0,0,10.46,20
40,30,0,0,18.19,20
