idx,seq,group,emerg,weight,size(ft)
11,1,0,0,9.67,20
12,2,0,0,7.4,20
13,3,0,0,7.24,20
14,4,0,0,6.99,20
15,5,0,0,18.85,20
16,6,0,0,6.86,20
17,7,0,0,15.33,20
18,8,0,0,17.75,20
19,9,0,0,9.3,20
20,10,0,0,19.51,20
21,11,0,0,7.04,20
22,12,0,0,8.05,20
23,13,0,0,19.06,20
24,14,0,0,21.95,20
25,15,0,0,15.92,20
26,16,0,0,16.47,20
27,17,0,0,21.63,20
28,18,0,0,13.21,20
29,19,0,0,16.61,20
30,20,0,0,13.29,20
31,21,0,0,18.12,20
32,22,0,0,8.67,20
33,23,0,0,17.89,20
34,24,0,0,19.45,20
35,25,0,0,22.87,20
36,26,0,0,13.75,20
37,27,0,0,5.77,20
38,28,0,0,8.81,20
39,29,0,0,22.81,20
40,30,0,0,5.65,20
