idx,seq,group,emerg,weight,size(ft)
11,1,0,0,9.49,20
12,2,0,0,5.41,20
13,3,0,0,17.6,20
14,4,0,0,5.86,20
15,5,0,0,19.21,20
16,6,0,0,15.12,20
17,7,0,0,8.21,20
18,8,0,0,8.53,20
19,9,0,0,19.64,20
20,10,0,0,17.75,20
21,11,0,0,9.52,20
22,12,0,0,10.74,20
23,13,0,0,23.7,20
24,14,0,0,22.97,20
25,15,0,0,9.58,20
26,16,0,0,9.63,20
27,17,0,0,11.4,20
28,18,0,0,9.1,20
29,19,0,0,19.09,20
30,20,0,0,16.4,20
31,21,0,0,19.54,20
32,22,0,0,15.23,20
33,23,0,0,8.03,20
34,24,0,0,23.09,20
35,25,0,0,19.71,20
36,26,0,0,22.41,20
37,27,0,0,18.78,20
38,28,0,0,13.0,20
39,29,0,0,18.53,20
40,30,0,0,19.49,20
