idx,seq,group,emerg,weight,size(ft)
11,1,0,0,13.64,20
12,2,0,0,15.8,20
13,3,0,0,5.88,20
14,4,0,0,10.91,20
15,5,0,0,6.19,20
16,6,0,0,19.96,20
17,7,0,0,14.89,20
18,8,0,0,11.13,20
19,9,0,0,22.93,20
20,10,0,0,16.87,20
21,11,0,0,11.96,20
22,12,0,0,7.69,20
23,13,0,0,8.64,20
24,14,0,0,17.71,20
25,15,0,0,16.92,20
26,16,0,0,10.49,20
27,17,0,0,19.29,20
28,18,0,0,20.02,20
29,19,0,0,10.27,20
30,20,0,0,15.66,20
31,21,0,0,16.01,20
32,22,0,0,10.18,20
33,23,0,0,20.01,20
34,24,0,0,23.3,20
35,25,0,0,19.14,20
36,26,0,0,22.21,20
37,27,0,0,12.03,20
38,28,0,0,16.57,20
39,29,0,0,6.24,20
40,30,0,0,9.91,20
