idx,seq,group,emerg,weight,size(ft)
11,1,0,0,22.73,20
12,2,0,0,8.91,20
13,3,0,0,12.56,20
14,4,0,0,23.28,20
15,5,0,0,9.81,20
16,6,0,0,8.67,20
17,7,0,0,12.16,20
18,8,0,0,12.59,20
19,9,0,0,5.96,20
20,10,0,0,6.57,20
21,11,0,0,5.27,20
22,12,0,0,8.21,20
23,13,0,0,19.87,20
24,14,0,0,9.39,20
25,15,0,0,12.98,20
26,16,0,0,13.49,20
27,17,0,0,16.41,20
28,18,0,0,17.05,20
29,19,0,0,18.9,20
30,20,0,0,14.43,20
31,21,0,0,9.62,20
32,22,0,0,19.71,20
33,23,0,0,7.58,20
34,24,0,0,23.04,20
35,25,0,0,16.87,20
36,26,0,0,20.74,20
37,27,0,0,8.85,20
38,28,0,0,7.41,20
39,29,0,0,5.58,20
40,30,0,0,7.65,20
