idx,seq,group,emerg,weight,size(ft)
11,1,0,0,15.33,20
12,2,0,0,12.77,20
13,3,0,0,11.92,20
14,4,0,0,5.86,20
15,5,0,0,16.36,20
16,6,0,0,8.08,20
17,7,0,0,22.71,20
18,8,0,0,5.74,20
19,9,0,0,9.46,20
20,10,0,0,13.29,20
21,11,0,0,5.63,20
22,12,0,0,18.76,20
23,13,0,0,12.78,20
24,14,0,0,14.82,20
25,15,0,0,21.15,20
26,16,0,0,23.15,20
27,17,0,0,22.74,20
28,18,0,0,5.12,20
29,19,0,0,15.58,20
30,20,0,0,6.13,20
31,21,0,0,15.52,20
32,22,0,0,17.27,20
33,23,0,0,9.56,20
34,24,0,0,12.31,20
35,25,0,0,8.94,20
36,26,0,0,5.43,20
37,27,0,0,16.6,20
38,28,0,0,12.73,20
39,29,0,0,5.36,20
40,30,0,0,18.53,20
