idx,seq,group,emerg,weight,size(ft)
11,1,0,0,19.56,20
12,2,0,0,5.77,20
13,3,0,0,17.86,20
14,4,0,0,9.94,20
15,5,0,0,22.16,20
16,6,0,0,14.77,20
17,7,0,0,7.3,20
18,8,0,0,6.5,20
19,9,0,0,7.78,20
20,10,0,0,19.67,20
21,11,0,0,21.95,20
22,12,0,0,19.17,20
23,13,0,0,14.81,20
24,14,0,0,7.99,20
25,15,0,0,14.72,20
26,16,0,0,20.77,20
27,17,0,0,20.45,20
28,18,0,0,5.53,20
29,19,0,0,18.62,20
30,20,0,0,6.12,20
31,21,0,0,8.22,20
32,22,0,0,13.04,20
33,23,0,0,12.84,20
34,24,0,0,17.45,20
35,25,0,0,8.9,20
36,26,0,0,23.6,20
37,27,0,0,12.15,20
38,28,0,0,5.46,20
39,29,0,0,20.77,20
40,30,0,0,20.47,20
