idx,seq,group,emerg,weight,size(ft)
11,1,0,0,16.18,20
12,2,0,0,21.61,20
13,3,0,0,14.33,20
14,4,0,0,13.74,20
15,5,0,0,8.66,20
16,6,0,0,16.92,20
17,7,0,0,8.91,20
18,8,0,0,11.91,20
19,9,0,0,8.84,20
20,10,0,0,12.87,20
21,11,0,0,16.02,20
22,12,0,0,9.46,20
23,13,0,0,18.47,20
24,14,0,0,5.3,20
25,15,0,0,11.58,20
26,16,0,0,7.44,20
27,17,0,0,16.01,20
28,18,0,0,12.32,20
29,19,0,0,5.36,20
30,20,0,0,8.17,20
31,21,0,0,15.4,20
32,22,0,0,13.52,20
33,23,0,0,12.51,20
34,24,0,0,16.41,20
35,25,0,0,18.06,20
36,26,0,0,8.75,20
37,27,0,0,14.76,20
38,28,0,0,23.97,20
39,29,0,0,6.64,20
40,30,0,0,5.66,20
