idx,seq,group,emerg,weight,size(ft)
11,1,0,0,15.05,20
12,2,0,0,9.26,20
13,3,0,0,20.68,20
14,4,0,0,14.59,20
15,5,0,0,19.93,20
16,6,0,0,12.37,20
17,7,0,0,21.04,20
18,8,0,0,8.95,20
19,9,0,0,6.24,20
20,10,0,0,22.49,20
21,11,0,0,7.23,20
22,12,0,0,20.23,20
23,13,0,0,14.99,20
24,14,0,0,16.44,20
25,15,0,0,9.59,20
26,16,0,0,13.53,20
27,17,0,0,11.73,20
28,18,0,0,19.35,20
29,19,0,0,15.76,20
30,20,0,0,21.81,20
31,21,0,0,14.71,20
32,22,0,0,12.56,20
33,23,0,0,15.71,20
34,24,0,0,10.51,20
35,25,0,0,15.81,20
36,26,0,0,6.03,20
37,27,0,0,8.69,20
38,28,0,0,16.1,20
39,29,0,0,23.16,20
40,30,0,0,15.96,20
