idx,seq,group,emerg,weight,size(ft)
11,1,0,0,9.43,20
12,2,0,0,14.67,20
13,3,0,0,17.14,20
14,4,0,0,15.13,20
15,5,0,0,19.87,20
16,6,0,0,18.94,20
17,7,0,0,5.13,20
18,8,0,0,11.02,20
19,9,0,0,11.51,20
20,10,0,0,16.77,20
21,11,0,0,13.93,20
22,12,0,0,15.89,20
23,13,0,0,14.96,20
24,14,0,0,11.93,20
25,15,0,0,19.6,20
26,16,0,0,20.53,20
27,17,0,0,14.3,20
28,18,0,0,15.57,20
29,19,0,0,9.76,20
30,20,0,0,18.57,20
31,21,0,0,10.7,20
32,22,0,0,14.82,20
33,23,0,0,19.84,20
34,24,0,0,14.29,20
35,25,0,0,22.63,20
36,26,0,0,22.76,20
37,27,0,0,12.53,20
38,28,0,0,7.4,20
39,29,0,0,8.95,20
40,30,0,0,23.34,20
