idx,seq,group,emerg,weight,size(ft)
11,1,0,0,7.69,20
12,2,0,0,5.55,20
13,3,0,0,13.98,20
14,4,0,0,7.09,20
15,5,0,0,9.74,20
16,6,0,0,19.51,20
17,7,0,0,9.47,20
18,8,0,0,22.88,20
19,9,0,0,12.66,20
20,10,0,0,19.45,20
21,11,0,0,9.48,20
22,12,0,0,14.39,20
23,13,0,0,18.98,20
24,14,0,0,22.14,20
25,15,0,0,8.05,20
26,16,0,0,16.09,20
27,17,0,0,14.36,20
28,18,0,0,14.71,20
29,19,0,0,7.08,20
30,20,0,0,10.26,20
31,21,0,0,19.04,20
32,22,0,0,18.84,20
33,23,0,0,17.31,20
34,24,0,0,17.15,20
35,25,0,0,22.98,20
36,26,0,0,9.3,20
37,27,0,0,20.81,20
38,28,0,0,13.24,20
39,29,0,0,18.84,20
40,30,0,0,16.27,20
