idx,seq,group,emerg,weight,size(ft)
11,1,0,0,8.15,20
12,2,0,0,11.66,20
13,3,0,0,23.05,20
14,4,0,0,7.44,20
15,5,0,0,5.61,20
16,6,0,0,8.86,20
17,7,0,0,11.17,20
18,8,0,0,19.2,20
19,9,0,0,9.67,20
20,10,0,0,6.36,20
21,11,0,0,19.89,20
22,12,0,0,7.08,20
23,13,0,0,12.07,20
24,14,0,0,21.14,20
25,15,0,0,19.02,20
26,16,0,0,19.54,20
27,17,0,0,10.07,20
28,18,0,0,15.88,20
29,19,0,0,20.56,20
30,20,0,0,5.64,20
31,21,0,0,11.59,20
32,22,0,0,16.4,20
33,23,0,0,13.67,20
34,24,0,0,21.32,20
35,25,0,0,22.57,20
36,26,0,0,18.15,20
37,27,0,0,12.98,20
38,28,0,0,10.19,20
39,29,0,0,15.0,20
40,30,0,0,12.37,20
