idx,seq,group,emerg,weight,size(ft)
11,1,0,0,14.24,20
12,2,0,0,20.28,20
13,3,0,0,22.56,20
14,4,0,0,20.32,20
15,5,0,0,20.13,20
16,6,0,0,15.37,20
17,7,0,0,7.29,20
18,8,0,0,13.73,20
19,9,0,0,17.36,20
20,10,0,0,9.32,20
21,11,0,0,12.6,20
22,12,0,0,17.44,20
23,13,0,0,6.81,20
24,14,0,0,13.13,20
25,15,0,0,18.42,20
26,16,0,0,6.31,20
27,17,0,0,9.07,20
28,18,0,0,7.92,20
29,19,0,0,6.02,20
30,20,0,0,15.16,20
31,21,0,0,15.2,20
32,22,0,0,23.63,20
33,23,0,0,18.73,20
34,24,0,0,12.49,20
35,25,0,0,22.78,20
36,26,0,0,13.47,20
37,27,0,0,17.5,20
38,28,0,0,14.08,20
39,29,0,0,6.32,20
40,30,0,0,21.18,20
