idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,10.63,0,10.63,0,1.0,20
2,3,0,0,21.27,0,21.27,0,1.0,20
3,5,0,0,20.23,0,20.23,0,0.9999999999999716,20
4,2,0,0,13.9,0,13.9,0,0.9999999999999858,20
5,3,0,1,14.15,0,14.15,0,1.0,20
6,2,0,1,11.01,0,11.01,1,1.0,20
7,4,0,0,14.23,0,14.23,2,1.0,20
8,3,0,2,14.44,0,14.44,3,1.0,20
9,1,0,1,6.43,0,6.43,4,1.0,20
10,1,0,2,11.74,0,11.74,5,1.0000000000000004,20
11,2,0,2,12.52,0,12.52,6,1.0,20
12,5,0,1,20.2,0,20.2,7,0.9999999999999716,20
13,4,0,1,13.29,0,13.29,8,1.0,20
14,5,0,2,22.84,0,22.84,9,0.999999999999976,20
15,4,0,2,22.51,0,22.51,10,1.0,20
16,4,0,3,22.06,0,22.06,11,1.0,20
17,1,0,3,7.42,0,7.42,12,1.0,20
18,3,0,3,16.69,0,16.69,13,1.0,20
19,4,0,4,13.49,0,13.49,14,1.0,20
20,2,0,3,11.85,0,11.85,15,1.0,20
21,6,0,0,9.24,0,9.24,16,0,20
22,2,0,4,14.91,0,14.91,17,1.0,20
23,3,0,4,13.02,0,13.02,18,1.0,20
