idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,13.2,0,13.2,0,1.0,20
2,3,0,0,21.55,0,21.55,0,1.0,20
3,2,0,1,5.5,0,5.5,0,1.0,20
4,4,0,0,12.45,0,12.45,0,0,20
5,3,0,1,11.69,0,11.69,0,1.0,20
6,5,0,0,23.32,0,23.32,1,1.0,20
7,6,0,0,21.19,0,21.19,2,0,20
8,1,0,0,7.54,0,7.54,3,1.0,20
9,2,0,2,11.15,0,11.15,4,1.0,20
10,4,0,1,14.77,0,14.77,5,1.0,20
11,4,0,2,18.76,0,18.76,6,1.0,20
12,1,0,1,6.17,0,6.17,7,1.0,20
13,1,0,2,7.1,0,7.1,8,1.0,20
14,4,0,3,17.3,0,17.3,9,1.0,20
15,4,0,4,18.21,0,18.21,10,1.0,20
16,3,0,2,15.96,0,15.96,11,1.0,20
17,1,0,3,8.38,0,8.38,12,1.0,20
18,5,0,1,21.77,0,21.77,13,1.0,20
19,3,0,3,17.53,0,17.53,14,1.0,20
20,2,0,3,11.76,0,11.76,15,1.0,20
21,2,0,4,10.47,0,10.47,16,1.0,20
22,3,0,4,14.19,0,14.19,17,1.0000000000000004,20
23,5,0,2,22.46,0,22.46,18,1.0,20
