idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,0,5.68,1,0,0,20
2,5,0,0,13.56,2,0,0,20
3,5,0,1,19.84,3,0,0,20
4,2,0,1,6.97,4,0,0,20
5,5,0,2,20.3,5,0,1.0,20
6,5,0,3,20.02,6,0,1.0,20
7,5,0,4,22.24,7,0,1.0,20
8,2,0,2,13.83,8,0,1.0,20
9,6,0,0,20.49,9,0,1.0,20
10,4,0,0,17.61,10,0,1.0,20
11,1,0,0,7.38,11,0,1.0,20
12,4,0,1,16.16,12,0,1.0,20
13,4,0,2,17.67,13,0,1.0,20
14,2,0,3,10.55,14,0,1.0,20
15,3,0,0,7.97,15,0,0,20
16,3,0,1,16.76,16,0,1.0,20
17,6,0,1,19.34,17,0,1.0,20
18,4,0,3,16.92,18,0,1.0,20
19,1,0,1,5.38,19,0,1.0,20
20,3,0,2,14.9,20,0,1.0,20
21,3,0,3,14.34,21,0,1.0,20
22,6,0,2,21.09,22,0,1.0,20
23,1,0,2,5.76,23,0,1.0,20
24,3,0,4,14.22,24,0,1.0,20
25,1,0,3,11.27,25,0,1.0,20
