idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,15.42,1,0,1.0,20
2,5,0,1,15.09,2,0,1.0,20
3,1,0,0,6.27,3,0,1.0,20
4,5,0,2,21.43,4,0,1.0000000000000004,20
5,1,0,1,6.13,5,0,1.0000000000000004,20
6,5,0,3,22.51,6,0,1.0000000000000004,20
7,5,0,4,23.69,7,0,1.0,20
8,4,0,0,17.95,8,0,1.0,20
9,1,0,2,11.96,9,0,1.0,20
10,2,0,0,7.63,10,0,0,20
11,3,0,0,12.84,11,0,1.0,20
12,4,0,1,17.61,12,0,1.000000000000007,20
13,3,0,1,8.55,13,0,1.0,20
14,4,0,2,18.77,14,0,1.0,20
15,4,0,3,19.06,15,0,1.0,20
16,3,0,2,16.92,16,0,1.0,20
17,2,0,1,9.78,17,0,0,20
18,1,0,3,5.29,18,0,1.0,20
19,2,0,2,16.47,19,0,1.0,20
20,6,0,0,20.69,20,0,0,20
21,4,0,4,21.64,21,0,1.0,20
22,3,0,3,14.77,22,0,1.0,20
23,2,0,3,12.45,23,0,1.0,20
24,6,0,1,20.82,24,0,0,20
25,6,0,2,22.38,25,0,0,20
