idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,0,22.73,1,0,1.0000000000000062,20
2,3,0,0,11.23,2,0,1.0,20
3,4,0,0,17.63,3,0,1.000000000000235,20
4,5,0,0,20.29,4,0,1.0,20
5,3,0,1,11.37,5,0,1.0,20
6,4,0,1,16.65,6,0,1.000000000000235,20
7,2,0,0,7.85,7,0,1.0,20
8,5,0,1,20.11,8,0,1.0,20
9,4,0,2,15.79,9,0,1.0000000000002385,20
10,5,0,2,22.85,10,0,1.0000000000000058,20
11,4,0,3,18.54,11,0,0.9999999999999989,20
12,2,0,1,7.67,12,0,1.0,20
13,4,0,4,24.0,13,0,1.0,20
14,1,0,0,6.18,14,0,1.0,20
15,3,0,2,10.76,15,0,1.0,20
16,6,0,1,20.04,16,0,1.0000000000000124,20
17,1,0,1,9.19,17,0,1.0,20
18,1,0,2,8.19,18,0,1.0,20
19,2,0,2,8.73,19,0,1.0,20
20,2,0,3,13.66,20,0,1.0,20
21,3,0,3,17.84,21,0,1.0,20
22,5,0,3,23.01,22,0,1.000000000000015,20
23,2,0,4,10.44,23,0,0.9999999999999996,20
24,1,0,3,5.06,24,0,1.0,20
25,6,0,2,20.45,25,0,1.0000000000000124,20
