idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,14.65,1,0,1.0,20
2,5,0,0,21.6,2,0,1.0,20
3,3,0,1,12.21,3,0,1.0,20
4,5,0,1,23.62,4,0,1.0,20
5,2,0,0,8.77,5,0,0,20
6,2,0,1,8.94,6,0,0,20
7,5,0,2,16.19,7,0,1.0,20
8,5,0,3,19.89,8,0,1.0,20
9,3,0,2,15.84,9,0,1.0,20
10,3,0,3,16.49,10,0,1.0,20
11,2,0,2,10.1,11,0,0,20
12,4,0,0,19.46,12,0,1.0,20
13,6,0,0,22.33,13,0,1.0,20
14,1,0,0,7.77,14,0,1.0,20
15,1,0,1,8.39,15,0,1.0,20
16,2,0,3,14.6,16,0,1.0,20
17,1,0,2,9.72,17,0,1.0,20
18,4,0,1,12.76,18,0,1.0,20
19,4,0,2,16.16,19,0,1.0,20
20,1,0,3,7.33,20,0,1.0,20
21,4,0,3,21.25,21,0,0.9999999999999999,20
22,3,0,4,17.47,22,0,1.0,20
23,6,0,1,18.25,23,0,1.0,20
24,4,0,4,23.85,24,0,1.0,20
25,2,0,4,14.43,25,0,1.0,20
