idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,0,17.88,1,0,1.0,20
2,5,0,0,20.31,2,0,1.0,20
3,1,0,0,5.71,3,0,0,20
4,4,0,1,18.58,4,0,1.0,20
5,1,0,1,9.41,5,0,1.0,20
6,3,0,0,5.02,6,0,0,20
7,3,0,1,13.16,7,0,1.0,20
8,3,0,2,14.34,8,0,1.0,20
9,4,0,2,17.2,9,0,1.0,20
10,4,0,3,18.78,10,0,1.0,20
11,6,0,0,21.82,11,0,1.0,20
12,5,0,1,19.33,12,0,1.0,20
13,1,0,2,10.1,13,0,0.9999999999996589,20
14,3,0,3,14.96,14,0,1.0,20
15,1,0,3,8.23,15,0,1.0,20
16,5,0,2,19.6,16,0,1.0,20
17,2,0,0,6.84,17,0,0,20
18,2,0,1,10.33,18,0,1.0,20
19,3,0,4,15.7,19,0,1.0,20
20,4,0,4,23.69,20,0,1.0,20
21,2,0,2,10.3,21,0,1.0,20
22,6,0,1,23.4,22,0,1.0,20
23,2,0,3,12.93,23,0,1.0,20
24,6,0,2,20.63,24,0,1.0,20
25,5,0,3,17.72,25,0,1.0,20
