idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,0,9.02,1,0,1.0,20
2,3,0,0,13.04,2,0,1.0,20
3,3,0,1,17.08,3,0,1.0,20
4,3,0,2,11.15,4,0,1.0,20
5,2,0,1,9.17,5,0,1.0,20
6,3,0,3,16.13,6,0,1.0,20
7,3,0,4,22.62,7,0,1.0,20
8,1,0,0,5.22,8,0,0,20
9,6,0,0,16.89,9,0,0,20
10,2,0,2,14.7,10,0,1.0,20
11,5,0,0,16.94,11,0,1.000000000000002,20
12,1,0,1,6.83,12,0,1.0,20
13,4,0,0,7.79,13,0,0,20
14,4,0,1,16.38,14,0,0,20
15,4,0,2,18.13,15,0,1.0,20
16,5,0,1,21.87,16,0,1.000000000000002,20
17,1,0,2,9.07,17,0,1.0,20
18,2,0,3,15.85,18,0,1.0000000000000004,20
19,2,0,4,15.62,19,0,1.0,20
20,4,0,3,16.65,20,0,1.0,20
21,5,0,2,21.1,21,0,1.0,20
22,6,0,1,21.15,22,0,1.0,20
23,6,0,2,18.72,23,0,1.0,20
24,5,0,3,20.01,24,0,1.0,20
25,1,0,3,8.14,25,0,1.0,20
