idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,0,8.68,1,0,1.0,20
2,2,0,1,7.21,2,0,1.0,20
3,3,0,0,14.26,3,0,1.0,20
4,5,0,0,17.94,4,0,0,20
5,3,0,1,14.64,5,0,1.0,20
6,5,0,1,20.01,6,0,1.0,20
7,2,0,2,12.0,7,0,1.0,20
8,1,0,0,7.68,8,0,1.0,20
9,3,0,2,13.78,9,0,1.0,20
10,5,0,2,18.31,10,0,1.0,20
11,3,0,3,13.49,11,0,1.0,20
12,4,0,0,11.15,12,0,0,20
13,2,0,3,11.4,13,0,1.0,20
14,2,0,4,15.69,14,0,1.0,20
15,4,0,1,19.0,15,0,1.0,20
16,1,0,1,7.54,16,0,1.0,20
17,4,0,2,18.35,17,0,1.0,20
18,4,0,3,18.63,18,0,1.0,20
19,3,0,4,14.22,19,0,1.0,20
20,6,0,0,11.51,20,0,0,20
21,1,0,2,13.01,21,0,1.0,20
22,6,0,1,20.55,22,0,1.0,20
23,5,0,3,19.47,23,0,1.0,20
24,4,0,4,23.42,24,0,1.0,20
25,1,0,3,7.1,25,0,1.0,20
