idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,0,5.76,1,0,1.0,20
2,2,0,1,10.47,2,0,1.0,20
3,5,0,0,15.0,3,0,1.0,20
4,4,0,0,15.4,4,0,1.0,20
5,3,0,0,6.17,5,0,0,20
6,3,0,1,8.13,6,0,0,20
7,1,0,0,7.1,7,0,0,20
8,3,0,2,13.23,8,0,1.0,20
9,2,0,2,11.86,9,0,1.0,20
10,4,0,1,15.07,10,0,1.0,20
11,5,0,1,23.27,11,0,1.0,20
12,3,0,3,12.77,12,0,1.0,20
13,6,0,0,18.01,13,0,1.0000000000000002,20
14,4,0,2,16.33,14,0,1.0,20
15,1,0,1,9.71,15,0,1.0,20
16,5,0,2,22.64,16,0,1.0,20
17,3,0,4,20.1,17,0,1.0,20
18,2,0,3,14.15,18,0,1.0,20
19,1,0,2,11.88,19,0,1.0,20
20,4,0,3,16.27,20,0,1.0,20
21,4,0,4,23.79,21,0,1.0,20
22,5,0,3,23.1,22,0,1.0,20
23,1,0,3,8.61,23,0,1.0,20
24,2,0,4,13.91,24,0,1.0,20
25,6,0,1,17.62,25,0,1.0000000000000002,20
