idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,0,16.65,1,0,1.0,20
2,4,0,1,14.89,2,0,1.0,20
3,4,0,2,15.03,3,0,1.0,20
4,3,0,0,12.49,4,0,1.0,20
5,5,0,0,18.45,5,0,1.0,20
6,6,0,0,22.31,6,0,0,20
7,4,0,3,13.67,7,0,1.0,20
8,5,0,1,18.27,8,0,1.0,20
9,4,0,4,23.81,9,0,1.0,20
10,2,0,0,10.84,10,0,1.0,20
11,3,0,1,13.05,11,0,1.0,20
12,5,0,2,17.42,12,0,1.0,20
13,3,0,2,13.66,13,0,1.0,20
14,1,0,0,7.09,14,0,1.0,20
15,5,0,3,20.0,15,0,1.0,20
16,2,0,1,11.19,16,0,1.0,20
17,3,0,3,12.77,17,0,1.0,20
18,1,0,1,10.73,18,0,1.0,20
19,2,0,2,13.56,19,0,1.0,20
20,3,0,4,13.76,20,0,1.0,20
21,1,0,2,10.51,21,0,1.0,20
22,2,0,3,13.31,22,0,1.0,20
23,2,0,4,8.82,23,0,1.0,20
24,1,0,3,5.27,24,0,1.0,20
25,6,0,1,22.93,25,0,0,20
