idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,0,23.19,1,0,1.0,20
2,4,0,1,18.38,2,0,1.0,20
3,4,0,2,19.09,3,0,1.0,20
4,5,0,0,21.41,4,0,1.0,20
5,3,0,0,11.17,5,0,0,20
6,3,0,1,11.29,6,0,0,20
7,3,0,2,19.18,7,0,1.0,20
8,2,0,0,9.64,8,0,1.0,20
9,3,0,3,15.41,9,0,1.0,20
10,2,0,1,9.73,10,0,1.0,20
11,1,0,0,10.42,11,0,1.0,20
12,5,0,1,21.0,12,0,1.0,20
13,2,0,2,14.8,13,0,1.0,20
14,2,0,3,9.63,14,0,1.0,20
15,6,0,0,19.95,15,0,0,20
16,4,0,3,22.64,16,0,1.0,20
17,4,0,4,23.99,17,0,1.0,20
18,6,0,1,20.28,18,0,0,20
19,6,0,2,23.3,19,0,0,20
20,2,0,4,15.18,20,0,1.0,20
21,5,0,2,19.26,21,0,1.0,20
22,1,0,1,9.33,22,0,1.0,20
23,5,0,3,23.88,23,0,1.0,20
24,1,0,2,6.46,24,0,1.0,20
25,1,0,3,8.15,25,0,1.0,20
