idx,seq,group,emerg,weight,size(ft)
1,1,0,0,23.4,20
2,2,0,0,10.14,20
3,3,0,0,22.71,20
4,4,0,0,20.72,20
5,5,0,0,16.19,20
6,6,0,0,17.38,20
7,7,0,0,20.51,20
8,8,0,0,10.36,20
9,9,0,0,20.98,20
10,10,0,0,8.4,20
11,11,0,0,13.37,20
12,12,0,0,14.65,20
13,13,0,0,18.42,20
14,14,0,0,5.3,20
15,15,0,0,13.68,20
16,16,0,0,6.47,20
17,17,0,0,8.13,20
18,18,0,0,12.54,20
19,19,0,0,19.71,20
20,20,0,0,11.08,20
21,21,0,0,6.07,20
22,22,0,0,15.27,20
23,23,0,0,7.94,20
24,24,0,0,11.61,20
25,25,0,0,6.56,20
26,26,0,0,18.15,20
27,27,0,0,11.95,20
28,28,0,0,16.12,20
29,29,0,0,10.09,20
30,30,0,0,15.48,20
31,31,0,0,8.11,20
32,32,0,0,15.61,20
33,33,0,0,12.51,20
34,34,0,0,21.17,20
35,35,0,0,22.99,20
36,36,0,0,22.41,20
37,37,0,0,11.04,20
38,38,0,0,11.89,20
39,39,0,0,18.94,20
40,40,0,0,10.57,20
41,41,0,0,17.63,20
42,42,0,0,9.9,20
43,43,0,0,9.72,20
44,44,0,0,23.76,20
45,45,0,0,21.6,20
46,46,0,0,21.2,20
47,47,0,0,11.67,20
48,48,0,0,15.54,20
49,49,0,0,12.1,20
50,50,0,0,20.48,20
