idx,seq,group,emerg,weight,size(ft)
1,1,0,0,19.14,20
2,2,0,0,8.63,20
3,3,0,0,17.05,20
4,4,0,0,13.6,20
5,5,0,0,9.9,20
6,6,0,0,22.88,20
7,7,0,0,9.01,20
8,8,0,0,11.35,20
9,9,0,0,17.89,20
10,10,0,0,12.48,20
11,11,0,0,11.05,20
12,12,0,0,22.84,20
13,13,0,0,6.6,20
14,14,0,0,19.21,20
15,15,0,0,5.68,20
16,16,0,0,15.95,20
17,17,0,0,13.43,20
18,18,0,0,5.43,20
19,19,0,0,14.09,20
20,20,0,0,19.04,20
21,21,0,0,23.31,20
22,22,0,0,17.35,20
23,23,0,0,10.4,20
24,24,0,0,22.51,20
25,25,0,0,19.98,20
26,26,0,0,7.53,20
27,27,0,0,23.7,20
28,28,0,0,23.05,20
29,29,0,0,7.55,20
30,30,0,0,19.71,20
31,31,0,0,5.59,20
32,32,0,0,9.32,20
33,33,0,0,15.52,20
34,34,0,0,18.67,20
35,35,0,0,18.12,20
36,36,0,0,10.64,20
37,37,0,0,23.98,20
38,38,0,0,21.15,20
39,39,0,0,23.88,20
40,40,0,0,12.43,20
41,41,0,0,12.15,20
42,42,0,0,13.96,20
43,43,0,0,23.61,20
44,44,0,0,9.09,20
45,45,0,0,9.88,20
46,46,0,0,8.03,20
47,47,0,0,14.57,20
48,48,0,0,15.1,20
49,49,0,0,14.04,20
50,50,0,0,14.32,20
