idx,seq,group,emerg,weight,size(ft)
1,1,0,0,17.33,20
2,2,0,0,7.32,20
3,3,0,0,19.37,20
4,4,0,0,13.5,20
5,5,0,0,22.67,20
6,6,0,0,19.15,20
7,7,0,0,19.1,20
8,8,0,0,15.98,20
9,9,0,0,18.24,20
10,10,0,0,23.61,20
11,11,0,0,10.23,20
12,12,0,0,11.67,20
13,13,0,0,6.56,20
14,14,0,0,13.21,20
15,15,0,0,16.52,20
16,16,0,0,20.58,20
17,17,0,0,11.25,20
18,18,0,0,8.39,20
19,19,0,0,14.74,20
20,20,0,0,6.9,20
21,21,0,0,23.61,20
22,22,0,0,16.74,20
23,23,0,0,22.23,20
24,24,0,0,5.24,20
25,25,0,0,20.94,20
26,26,0,0,21.64,20
27,27,0,0,20.68,20
28,28,0,0,14.21,20
29,29,0,0,22.38,20
30,30,0,0,8.29,20
31,31,0,0,15.08,20
32,32,0,0,7.32,20
33,33,0,0,19.81,20
34,34,0,0,19.79,20
35,35,0,0,23.45,20
36,36,0,0,15.12,20
37,37,0,0,11.04,20
38,38,0,0,14.15,20
39,39,0,0,6.13,20
40,40,0,0,20.42,20
41,41,0,0,6.43,20
42,42,0,0,15.67,20
43,43,0,0,23.32,20
44,44,0,0,9.59,20
45,45,0,0,20.82,20
46,46,0,0,5.72,20
47,47,0,0,10.56,20
48,48,0,0,6.16,20
49,49,0,0,8.08,20
50,50,0,0,21.43,20
