idx,seq,group,emerg,weight,size(ft)
1,1,0,0,16.49,20
2,2,0,0,22.19,20
3,3,0,0,21.36,20
4,4,0,0,20.85,20
5,5,0,0,9.1,20
6,6,0,0,21.45,20
7,7,0,0,16.5,20
8,8,0,0,13.12,20
9,9,0,0,13.45,20
10,10,0,0,20.08,20
11,11,0,0,7.06,20
12,12,0,0,9.47,20
13,13,0,0,21.18,20
14,14,0,0,22.96,20
15,15,0,0,16.55,20
16,16,0,0,17.76,20
17,17,0,0,5.88,20
18,18,0,0,22.51,20
19,19,0,0,18.02,20
20,20,0,0,9.89,20
21,21,0,0,5.61,20
22,22,0,0,16.98,20
23,23,0,0,23.93,20
24,24,0,0,14.42,20
25,25,0,0,15.83,20
26,26,0,0,16.96,20
27,27,0,0,8.74,20
28,28,0,0,12.55,20
29,29,0,0,12.89,20
30,30,0,0,18.24,20
31,31,0,0,23.19,20
32,32,0,0,14.16,20
33,33,0,0,6.4,20
34,34,0,0,22.76,20
35,35,0,0,17.04,20
36,36,0,0,18.04,20
37,37,0,0,10.97,20
38,38,0,0,21.44,20
39,39,0,0,18.61,20
40,40,0,0,17.53,20
41,41,0,0,13.14,20
42,42,0,0,13.12,20
43,43,0,0,23.05,20
44,44,0,0,15.92,20
45,45,0,0,14.75,20
46,46,0,0,13.35,20
47,47,0,0,14.08,20
48,48,0,0,7.64,20
49,49,0,0,7.52,20
50,50,0,0,18.35,20
