idx,seq,group,emerg,weight,size(ft)
1,1,0,0,14.76,20
2,2,0,0,22.94,20
3,3,0,0,11.07,20
4,4,0,0,8.85,20
5,5,0,0,23.32,20
6,6,0,0,13.33,20
7,7,0,0,9.92,20
8,8,0,0,13.69,20
9,9,0,0,8.08,20
10,10,0,0,14.21,20
11,11,0,0,13.93,20
12,12,0,0,7.93,20
13,13,0,0,7.42,20
14,14,0,0,5.99,20
15,15,0,0,6.01,20
16,16,0,0,23.68,20
17,17,0,0,23.07,20
18,18,0,0,14.78,20
19,19,0,0,18.79,20
20,20,0,0,6.8,20
21,21,0,0,8.97,20
22,22,0,0,22.13,20
23,23,0,0,19.08,20
24,24,0,0,7.63,20
25,25,0,0,6.43,20
26,26,0,0,18.67,20
27,27,0,0,12.41,20
28,28,0,0,7.48,20
29,29,0,0,21.07,20
30,30,0,0,21.74,20
31,31,0,0,12.68,20
32,32,0,0,6.02,20
33,33,0,0,20.83,20
34,34,0,0,22.61,20
35,35,0,0,9.43,20
36,36,0,0,20.23,20
37,37,0,0,13.56,20
38,38,0,0,23.31,20
39,39,0,0,12.02,20
40,40,0,0,23.13,20
41,41,0,0,12.45,20
42,42,0,0,15.97,20
43,43,0,0,15.15,20
44,44,0,0,6.66,20
45,45,0,0,22.96,20
46,46,0,0,19.43,20
47,47,0,0,11.35,20
48,48,0,0,15.02,20
49,49,0,0,21.57,20
50,50,0,0,10.45,20
