idx,seq,group,emerg,weight,size(ft)
1,1,0,0,22.51,20
2,2,0,0,18.86,20
3,3,0,0,10.03,20
4,4,0,0,21.75,20
5,5,0,0,22.71,20
6,6,0,0,15.83,20
7,7,0,0,16.9,20
8,8,0,0,8.9,20
9,9,0,0,5.07,20
10,10,0,0,7.15,20
11,11,0,0,22.72,20
12,12,0,0,23.49,20
13,13,0,0,22.25,20
14,14,0,0,7.91,20
15,15,0,0,19.98,20
16,16,0,0,15.77,20
17,17,0,0,8.21,20
18,18,0,0,13.08,20
19,19,0,0,21.0,20
20,20,0,0,23.32,20
21,21,0,0,12.72,20
22,22,0,0,20.95,20
23,23,0,0,17.61,20
24,24,0,0,16.95,20
25,25,0,0,8.26,20
26,26,0,0,9.54,20
27,27,0,0,12.72,20
28,28,0,0,21.0,20
29,29,0,0,7.58,20
30,30,0,0,12.4,20
31,31,0,0,18.64,20
32,32,0,0,8.47,20
33,33,0,0,19.06,20
34,34,0,0,16.26,20
35,35,0,0,12.84,20
36,36,0,0,15.64,20
37,37,0,0,21.69,20
38,38,0,0,19.97,20
39,39,0,0,9.46,20
40,40,0,0,5.59,20
41,41,0,0,20.09,20
42,42,0,0,5.83,20
43,43,0,0,9.6,20
44,44,0,0,13.86,20
45,45,0,0,18.06,20
46,46,0,0,23.04,20
47,47,0,0,18.25,20
48,48,0,0,21.32,20
49,49,0,0,8.02,20
50,50,0,0,6.47,20
