idx,seq,group,emerg,weight,size(ft)
1,1,0,0,5.39,20
2,2,0,0,15.23,20
3,3,0,0,8.49,20
4,4,0,0,14.86,20
5,5,0,0,13.6,20
6,6,0,0,22.71,20
7,7,0,0,13.71,20
8,8,0,0,12.05,20
9,9,0,0,23.63,20
10,10,0,0,18.03,20
11,11,0,0,9.0,20
12,12,0,0,19.76,20
13,13,0,0,5.29,20
14,14,0,0,22.38,20
15,15,0,0,11.69,20
16,16,0,0,18.04,20
17,17,0,0,17.47,20
18,18,0,0,11.62,20
19,19,0,0,19.49,20
20,20,0,0,16.92,20
21,21,0,0,16.95,20
22,22,0,0,22.74,20
23,23,0,0,20.1,20
24,24,0,0,6.1,20
25,25,0,0,6.95,20
26,26,0,0,22.36,20
27,27,0,0,7.09,20
28,28,0,0,9.21,20
29,29,0,0,14.44,20
30,30,0,0,7.79,20
31,31,0,0,16.33,20
32,32,0,0,21.76,20
33,33,0,0,13.45,20
34,34,0,0,16.46,20
35,35,0,0,20.69,20
36,36,0,0,23.55,20
37,37,0,0,11.66,20
38,38,0,0,14.23,20
39,39,0,0,9.06,20
40,40,0,0,14.34,20
41,41,0,0,20.24,20
42,42,0,0,21.08,20
43,43,0,0,19.48,20
44,44,0,0,19.43,20
45,45,0,0,21.34,20
46,46,0,0,13.89,20
47,47,0,0,21.53,20
48,48,0,0,6.99,20
49,49,0,0,23.01,20
50,50,0,0,13.11,20
