idx,seq,group,emerg,weight,size(ft)
1,1,0,0,9.43,20
2,2,0,0,8.92,20
3,3,0,0,15.52,20
4,4,0,0,14.48,20
5,5,0,0,21.46,20
6,6,0,0,20.83,20
7,7,0,0,22.45,20
8,8,0,0,22.94,20
9,9,0,0,9.73,20
10,10,0,0,7.67,20
11,11,0,0,20.42,20
12,12,0,0,6.12,20
13,13,0,0,23.3,20
14,14,0,0,6.61,20
15,15,0,0,10.28,20
16,16,0,0,7.63,20
17,17,0,0,23.68,20
18,18,0,0,18.21,20
19,19,0,0,8.34,20
20,20,0,0,19.95,20
21,21,0,0,20.59,20
22,22,0,0,12.59,20
23,23,0,0,5.76,20
24,24,0,0,20.95,20
25,25,0,0,15.79,20
26,26,0,0,12.26,20
27,27,0,0,9.16,20
28,28,0,0,13.92,20
29,29,0,0,5.5,20
30,30,0,0,13.74,20
31,31,0,0,23.29,20
32,32,0,0,13.64,20
33,33,0,0,5.47,20
34,34,0,0,20.63,20
35,35,0,0,14.63,20
36,36,0,0,8.84,20
37,37,0,0,12.3,20
38,38,0,0,20.05,20
39,39,0,0,6.22,20
40,40,0,0,7.86,20
41,41,0,0,11.86,20
42,42,0,0,11.41,20
43,43,0,0,12.22,20
44,44,0,0,13.15,20
45,45,0,0,18.87,20
46,46,0,0,17.98,20
47,47,0,0,13.98,20
48,48,0,0,22.63,20
49,49,0,0,5.37,20
50,50,0,0,12.24,20
