idx,seq,group,emerg,weight,size(ft)
1,1,0,0,17.9,20
2,2,0,0,11.1,20
3,3,0,0,16.5,20
4,4,0,0,9.85,20
5,5,0,0,18.26,20
6,6,0,0,19.1,20
7,7,0,0,7.11,20
8,8,0,0,9.17,20
9,9,0,0,5.68,20
10,10,0,0,22.59,20
11,11,0,0,5.18,20
12,12,0,0,6.33,20
13,13,0,0,8.3,20
14,14,0,0,10.23,20
15,15,0,0,14.12,20
16,16,0,0,12.43,20
17,17,0,0,23.97,20
18,18,0,0,13.58,20
19,19,0,0,22.83,20
20,20,0,0,15.66,20
21,21,0,0,17.56,20
22,22,0,0,14.26,20
23,23,0,0,7.84,20
24,24,0,0,8.83,20
25,25,0,0,16.14,20
26,26,0,0,15.15,20
27,27,0,0,13.0,20
28,28,0,0,13.48,20
29,29,0,0,16.6,20
30,30,0,0,10.12,20
31,31,0,0,11.36,20
32,32,0,0,11.84,20
33,33,0,0,22.92,20
34,34,0,0,22.98,20
35,35,0,0,8.86,20
36,36,0,0,22.04,20
37,37,0,0,20.33,20
38,38,0,0,7.17,20
39,39,0,0,14.44,20
40,40,0,0,10.87,20
41,41,0,0,7.74,20
42,42,0,0,19.43,20
43,43,0,0,14.03,20
44,44,0,0,7.56,20
45,45,0,0,22.41,20
46,46,0,0,11.27,20
47,47,0,0,21.28,20
48,48,0,0,18.91,20
49,49,0,0,5.84,20
50,50,0,0,21.54,20
