idx,seq,group,emerg,weight,size(ft)
1,1,0,0,6.57,20
2,2,0,0,8.75,20
3,3,0,0,11.74,20
4,4,0,0,13.03,20
5,5,0,0,23.31,20
6,6,0,0,19.12,20
7,7,0,0,7.03,20
8,8,0,0,13.21,20
9,9,0,0,20.13,20
10,10,0,0,17.13,20
11,11,0,0,17.87,20
12,12,0,0,23.49,20
13,13,0,0,14.96,20
14,14,0,0,15.97,20
15,15,0,0,17.16,20
16,16,0,0,6.81,20
17,17,0,0,15.5,20
18,18,0,0,5.14,20
19,19,0,0,11.92,20
20,20,0,0,19.93,20
21,21,0,0,15.96,20
22,22,0,0,10.61,20
23,23,0,0,21.13,20
24,24,0,0,23.71,20
25,25,0,0,7.74,20
26,26,0,0,15.98,20
27,27,0,0,22.09,20
28,28,0,0,21.65,20
29,29,0,0,17.85,20
30,30,0,0,7.12,20
31,31,0,0,16.65,20
32,32,0,0,5.28,20
33,33,0,0,6.25,20
34,34,0,0,22.44,20
35,35,0,0,21.41,20
36,36,0,0,5.59,20
37,37,0,0,13.92,20
38,38,0,0,10.97,20
39,39,0,0,6.04,20
40,40,0,0,12.54,20
41,41,0,0,19.45,20
42,42,0,0,10.06,20
43,43,0,0,13.87,20
44,44,0,0,18.83,20
45,45,0,0,19.4,20
46,46,0,0,11.34,20
47,47,0,0,5.49,20
48,48,0,0,21.84,20
49,49,0,0,11.63,20
50,50,0,0,20.83,20
