idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,4,0,0,16.18,0,16.18,1,0,1.0,20
2,3,0,0,10.36,0,10.36,2,0,1.0,20
3,4,0,1,20.27,0,20.27,3,0,1.0,20
4,1,0,0,7.22,0,7.22,4,0,1.0,20
5,3,0,1,10.22,0,10.22,5,0,1.0,20
6,2,0,0,8.4,0,8.4,6,0,0,20
7,6,0,0,22.47,0,22.47,7,0,1.0,20
8,1,0,1,6.94,0,6.94,8,0,1.0,20
9,1,0,2,8.16,0,8.16,9,0,1.0,20
10,6,0,1,21.86,0,21.86,10,0,1.0,20
11,6,0,2,17.03,0,17.03,11,0,1.0,20
12,2,0,1,8.46,0,8.46,12,0,0,20
13,2,0,2,10.52,0,10.52,13,0,1.0,20
14,4,0,2,11.04,0,11.04,14,0,1.0,20
15,1,0,3,7.48,0,7.48,15,0,1.0,20
16,4,0,3,15.04,0,15.04,16,0,1.0,20
17,6,0,3,21.89,0,21.89,17,0,1.0,20
18,6,0,4,21.53,0,21.53,18,0,1.0,20
19,6,0,5,22.62,0,22.62,19,0,1.0,20
20,2,0,3,9.56,0,9.56,20,0,1.0,20
21,4,0,4,15.71,0,15.71,21,0,1.0,20
22,7,0,0,21.91,0,21.91,22,0,0,20
23,5,0,0,17.41,0,17.41,23,0,1.0,20
24,4,0,5,16.23,0,16.23,24,0,1.0,20
25,8,0,0,21.96,0,21.96,25,0,1.0,20
26,5,0,1,18.05,0,18.05,26,0,1.0,20
27,7,0,1,22.34,0,22.34,27,0,1.0,20
28,1,0,4,6.55,0,6.55,28,0,1.0,20
29,2,0,4,9.23,0,9.23,29,0,1.0,20
30,5,0,2,13.26,0,13.26,30,0,1.0,20
31,5,0,3,14.99,0,14.99,31,0,1.0,20
32,7,0,2,22.36,0,22.36,32,0,1.0,20
33,8,0,1,22.51,0,22.51,33,0,1.0,20
34,5,0,4,14.49,0,14.49,34,0,1.0,20
35,3,0,2,12.44,0,12.44,35,0,1.0,20
36,2,0,5,10.12,0,10.12,36,0,1.0,20
37,3,0,3,10.62,0,10.62,37,0,1.0,20
38,3,0,4,12.59,0,12.59,38,0,1.0,20
39,7,0,3,22.0,0,22.0,39,0,1.0,20
40,3,0,5,13.27,0,13.27,40,0,1.0,20
