idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,6,0,0,17.43,0,17.43,1,0,1.0,20
2,3,0,0,13.12,0,13.12,2,0,1.0,20
3,2,0,0,8.38,0,8.38,3,0,0,20
4,2,0,1,10.11,0,10.11,4,0,0,20
5,3,0,1,14.64,0,14.64,5,0,1.0,20
6,6,0,1,18.45,0,18.45,6,0,1.0,20
7,1,0,0,7.24,0,7.24,7,0,0,20
8,7,0,0,22.6,0,22.6,8,0,1.0,20
9,3,0,2,17.23,0,17.23,9,0,1.0,20
10,2,0,2,10.22,0,10.22,10,0,0,20
11,1,0,1,9.59,0,9.59,11,0,1.0,20
12,7,0,1,21.65,0,21.65,12,0,1.0,20
13,2,0,3,11.38,0,11.38,13,0,1.0,20
14,6,0,2,19.77,0,19.77,14,0,1.0,20
15,3,0,3,15.57,0,15.57,15,0,1.0,20
16,4,0,0,13.62,0,13.62,16,0,0,20
17,5,0,0,17.68,0,17.68,17,0,1.0,20
18,3,0,4,15.42,0,15.42,18,0,1.0,20
19,3,0,5,17.34,0,17.34,19,0,1.0,20
20,6,0,3,19.71,0,19.71,20,0,1.0,20
21,6,0,4,21.1,0,21.1,21,0,1.0,20
22,5,0,1,18.85,0,18.85,22,0,1.0,20
23,4,0,1,15.15,0,15.15,23,0,1.0,20
24,4,0,2,17.73,0,17.73,24,0,1.0,20
25,8,0,0,22.46,0,22.46,25,0,0,20
26,7,0,2,21.63,0,21.63,26,0,1.0,20
27,2,0,4,12.33,0,12.33,27,0,1.0,20
28,1,0,2,9.62,0,9.62,28,0,1.0,20
29,4,0,3,15.58,0,15.58,29,0,1.0,20
30,4,0,4,15.74,0,15.74,30,0,1.0,20
31,4,0,5,17.77,0,17.77,31,0,1.0,20
32,6,0,5,19.71,0,19.71,32,0,1.0,20
33,5,0,2,13.9,0,13.9,33,0,1.0,20
34,5,0,3,19.53,0,19.53,34,0,1.0,20
35,1,0,3,8.04,0,8.04,35,0,1.0,20
36,1,0,4,10.5,0,10.5,36,0,1.0,20
37,8,0,1,22.89,0,22.89,37,0,0,20
38,5,0,4,20.87,0,20.87,38,0,1.0,20
39,7,0,3,23.41,0,23.41,39,0,1.0,20
40,5,0,5,19.47,0,19.47,40,0,1.0,20
