idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,3,0,0,9.44,0,9.44,1,0,1.0,20
2,6,0,0,17.18,0,17.18,2,0,0,20
3,5,0,0,19.63,0,19.63,3,0,1.0,20
4,2,0,0,5.18,0,5.18,4,0,1.0,20
5,5,0,1,13.64,0,13.64,5,0,1.0,20
6,3,0,1,6.14,0,6.14,6,0,1.0,20
7,5,0,2,21.42,0,21.42,7,0,1.0,20
8,6,0,1,18.58,0,18.58,8,0,1.0,20
9,5,0,3,19.89,0,19.89,9,0,1.0,20
10,3,0,2,7.77,0,7.77,10,0,1.0,20
11,5,0,4,15.49,0,15.49,11,0,1.0,20
12,3,0,3,11.28,0,11.28,12,0,1.0,20
13,5,0,5,23.98,0,23.98,13,0,1.0,20
14,2,0,1,6.27,0,6.27,14,0,1.0,20
15,3,0,4,16.32,0,16.32,15,0,1.0,20
16,6,0,2,21.43,0,21.43,16,0,1.0,20
17,3,0,5,11.37,0,11.37,17,0,1.0,20
18,2,0,2,8.74,0,8.74,18,0,1.0,20
19,6,0,3,21.51,0,21.51,19,0,1.0,20
20,4,0,0,12.32,0,12.32,20,0,1.0,20
21,6,0,4,19.56,0,19.56,21,0,1.0,20
22,4,0,1,9.52,0,9.52,22,0,1.0,20
23,7,0,0,23.71,0,23.71,23,0,1.0,20
24,2,0,3,9.94,0,9.94,24,0,1.0,20
25,8,0,0,23.21,0,23.21,25,0,1.0,20
26,4,0,2,12.82,0,12.82,26,0,1.0,20
27,1,0,0,6.61,0,6.61,27,0,1.0,20
28,2,0,4,8.42,0,8.42,28,0,1.0,20
29,7,0,1,18.66,0,18.66,29,0,1.0,20
30,2,0,5,12.04,0,12.04,30,0,1.0,20
31,1,0,1,6.11,0,6.11,31,0,1.0,20
32,7,0,2,20.08,0,20.08,32,0,1.0,20
33,7,0,3,19.37,0,19.37,33,0,1.0,20
34,4,0,3,9.1,0,9.1,34,0,1.0,20
35,1,0,2,6.45,0,6.45,35,0,1.0,20
36,1,0,3,5.03,0,5.03,36,0,1.0,20
37,6,0,5,21.36,0,21.36,37,0,1.0,20
38,4,0,4,12.48,0,12.48,38,0,1.0,20
39,8,0,1,21.94,0,21.94,39,0,1.0,20
40,1,0,4,6.52,0,6.52,40,0,1.0,20
