idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,5,0,0,18.21,0,18.21,1,0,1.0,20
2,3,0,0,6.95,0,6.95,2,0,1.0,20
3,5,0,1,13.09,0,13.09,3,0,1.0,20
4,3,0,1,11.73,0,11.73,4,0,1.0,20
5,2,0,0,6.57,0,6.57,5,0,1.0,20
6,2,0,1,5.58,0,5.58,6,0,1.0,20
7,6,0,0,20.89,0,20.89,7,0,1.0,20
8,3,0,2,11.26,0,11.26,8,0,1.0,20
9,4,0,0,12.47,0,12.47,9,0,1.0,20
10,4,0,1,12.85,0,12.85,10,0,1.0,20
11,5,0,2,16.8,0,16.8,11,0,1.0,20
12,5,0,3,19.51,0,19.51,12,0,1.0,20
13,2,0,2,7.16,0,7.16,13,0,1.0,20
14,6,0,1,16.39,0,16.39,14,0,1.0,20
15,2,0,3,8.49,0,8.49,15,0,1.0,20
16,1,0,0,7.12,0,7.12,16,0,1.0,20
17,1,0,1,5.95,0,5.95,17,0,1.0,20
18,6,0,2,17.65,0,17.65,18,0,1.0,20
19,6,0,3,19.35,0,19.35,19,0,1.0,20
20,8,0,0,22.06,0,22.06,20,0,1.0,20
21,2,0,4,9.21,0,9.21,21,0,1.0,20
22,5,0,4,18.47,0,18.47,22,0,1.0,20
23,5,0,5,23.48,0,23.48,23,0,1.0,20
24,6,0,4,17.49,0,17.49,24,0,1.0,20
25,2,0,5,8.29,0,8.29,25,0,1.0,20
26,8,0,1,22.08,0,22.08,26,0,1.0,20
27,7,0,0,14.65,0,14.65,27,0,1.0,20
28,1,0,2,5.42,0,5.42,28,0,1.0,20
29,3,0,3,11.35,0,11.35,29,0,1.0,20
30,7,0,1,21.19,0,21.19,30,0,1.0,20
31,1,0,3,7.36,0,7.36,31,0,1.0,20
32,7,0,2,18.6,0,18.6,32,0,1.0,20
33,1,0,4,5.07,0,5.07,33,0,1.0,20
34,4,0,2,13.07,0,13.07,34,0,1.0,20
35,4,0,3,12.38,0,12.38,35,0,1.0,20
36,7,0,3,19.93,0,19.93,36,0,1.0,20
37,3,0,4,9.76,0,9.76,37,0,1.0,20
38,4,0,4,13.29,0,13.29,38,0,1.0,20
39,4,0,5,13.79,0,13.79,39,0,1.0,20
40,3,0,5,9.82,0,9.82,40,0,1.0,20
