idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,2,0,0,5.82,0,5.82,1,0,0.999999999999943,20
2,4,0,0,11.18,0,11.18,2,0,1.0,20
3,4,0,1,15.79,0,15.79,3,0,1.0,20
4,5,0,0,20.3,0,20.3,4,0,0.9999999999999974,20
5,2,0,1,5.51,0,5.51,5,0,1.0,20
6,7,0,0,23.04,0,23.04,6,0,1.0,20
7,2,0,2,9.61,0,9.61,7,0,1.0,20
8,4,0,2,15.02,0,15.02,8,0,1.0,20
9,2,0,3,10.32,0,10.32,9,0,1.0,20
10,2,0,4,8.58,0,8.58,10,0,1.0,20
11,4,0,3,15.32,0,15.32,11,0,1.0,20
12,4,0,4,16.01,0,16.01,12,0,1.0,20
13,7,0,1,22.85,0,22.85,13,0,1.0,20
14,5,0,1,11.53,0,11.53,14,0,1.0,20
15,3,0,0,5.44,0,5.44,15,0,1.0,20
16,8,0,0,21.73,0,21.73,16,0,1.0,20
17,3,0,1,6.01,0,6.01,17,0,1.0,20
18,4,0,5,23.11,0,23.11,18,0,1.0,20
19,1,0,0,7.27,0,7.27,19,0,1.0,20
20,5,0,2,20.18,0,20.18,20,0,1.0,20
21,7,0,2,21.02,0,21.02,21,0,1.0,20
22,2,0,5,13.03,0,13.03,22,0,0.9999999999999997,20
23,3,0,2,9.47,0,9.47,23,0,1.0,20
24,1,0,1,5.58,0,5.58,24,0,1.0,20
25,7,0,3,21.18,0,21.18,25,0,1.0,20
26,5,0,3,20.31,0,20.31,26,0,1.0,20
27,6,0,0,18.56,0,18.56,27,0,0.9999999999999871,20
28,8,0,1,18.02,0,18.02,28,0,1.0,20
29,5,0,4,20.33,0,20.33,29,0,1.0,20
30,5,0,5,19.99,0,19.99,30,0,1.0,20
31,6,0,1,18.43,0,18.43,31,0,0.9999999999999893,20
32,3,0,3,13.84,0,13.84,32,0,1.0,20
33,3,0,4,10.0,0,10.0,33,0,1.0,20
34,1,0,2,8.85,0,8.85,34,0,1.0,20
35,6,0,2,21.19,0,21.19,35,0,0.9999999999999893,20
36,1,0,3,10.17,0,10.17,36,0,1.0,20
37,6,0,3,15.63,0,15.63,37,0,0.9999999999999893,20
38,3,0,5,12.29,0,12.29,38,0,1.0,20
39,1,0,4,9.4,0,9.4,39,0,1.0,20
40,6,0,4,22.0,0,22.0,40,0,0.9999999999999893,20
