idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,5,0,0,14.39,0,14.39,1,0,1.0,20
2,5,0,1,18.29,0,18.29,2,0,1.0,20
3,5,0,2,13.67,0,13.67,3,0,1.0,20
4,5,0,3,12.2,0,12.2,4,0,1.0,20
5,3,0,0,11.13,0,11.13,5,0,1.0,20
6,2,0,0,6.81,0,6.81,6,0,1.0,20
7,8,0,0,22.5,0,22.5,7,0,1.0,20
8,3,0,1,7.76,0,7.76,8,0,1.0,20
9,3,0,2,11.84,0,11.84,9,0,1.0,20
10,2,0,1,5.42,0,5.42,10,0,1.0,20
11,5,0,4,14.79,0,14.79,11,0,1.0,20
12,8,0,1,22.37,0,22.37,12,0,1.0,20
13,3,0,3,10.01,0,10.01,13,0,1.0,20
14,2,0,2,11.4,0,11.4,14,0,1.0,20
15,5,0,5,23.48,0,23.48,15,0,1.0,20
16,6,0,0,18.19,0,18.19,16,0,1.0,20
17,4,0,0,8.89,0,8.89,17,0,1.0,20
18,1,0,0,5.12,0,5.12,18,0,0,20
19,2,0,3,11.04,0,11.04,19,0,1.0,20
20,6,0,1,20.99,0,20.99,20,0,1.0,20
21,7,0,0,22.28,0,22.28,21,0,1.0,20
22,4,0,1,12.55,0,12.55,22,0,1.0,20
23,6,0,2,17.85,0,17.85,23,0,1.0,20
24,6,0,3,20.29,0,20.29,24,0,1.0,20
25,1,0,1,5.64,0,5.64,25,0,1.0,20
26,7,0,1,16.6,0,16.6,26,0,1.0,20
27,1,0,2,5.88,0,5.88,27,0,1.0,20
28,4,0,2,12.69,0,12.69,28,0,1.0,20
29,2,0,4,10.76,0,10.76,29,0,1.0,20
30,4,0,3,16.16,0,16.16,30,0,1.0,20
31,1,0,3,5.76,0,5.76,31,0,1.0,20
32,3,0,4,10.01,0,10.01,32,0,1.0,20
33,6,0,4,20.57,0,20.57,33,0,1.0,20
34,6,0,5,20.67,0,20.67,34,0,1.0,20
35,7,0,2,17.58,0,17.58,35,0,1.0,20
36,4,0,4,12.08,0,12.08,36,0,1.0,20
37,1,0,4,6.28,0,6.28,37,0,1.0,20
38,4,0,5,14.61,0,14.61,38,0,1.0,20
39,7,0,3,16.65,0,16.65,39,0,1.0,20
40,3,0,5,10.43,0,10.43,40,0,1.0,20
