idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,5,0,0,12.14,0,12.14,1,0,1.0,20
2,3,0,0,7.8,0,7.8,2,0,1.0,20
3,5,0,1,12.94,0,12.94,3,0,1.0,20
4,5,0,2,11.91,0,11.91,4,0,1.0,20
5,3,0,1,8.53,0,8.53,5,0,1.0,20
6,5,0,3,19.26,0,19.26,6,0,1.0,20
7,2,0,0,6.14,0,6.14,7,0,0,20
8,5,0,4,19.3,0,19.3,8,0,1.0,20
9,4,0,0,11.54,0,11.54,9,0,1.0,20
10,2,0,1,7.48,0,7.48,10,0,0,20
11,3,0,2,9.09,0,9.09,11,0,1.0,20
12,3,0,3,12.52,0,12.52,12,0,1.0,20
13,6,0,0,16.98,0,16.98,13,0,0,20
14,6,0,1,18.02,0,18.02,14,0,1.0,20
15,7,0,0,14.59,0,14.59,15,0,1.0,20
16,3,0,4,11.38,0,11.38,16,0,1.0,20
17,4,0,1,10.18,0,10.18,17,0,1.0,20
18,8,0,0,21.65,0,21.65,18,0,1.0,20
19,6,0,2,17.15,0,17.15,19,0,1.0,20
20,1,0,0,5.71,0,5.71,20,0,1.0,20
21,3,0,5,11.48,0,11.48,21,0,1.0,20
22,6,0,3,20.93,0,20.93,22,0,1.0,20
23,4,0,2,10.97,0,10.97,23,0,1.0,20
24,6,0,4,19.31,0,19.31,24,0,1.0,20
25,4,0,3,11.29,0,11.29,25,0,1.0,20
26,1,0,1,5.21,0,5.21,26,0,1.0,20
27,1,0,2,6.24,0,6.24,27,0,1.0,20
28,2,0,2,7.81,0,7.81,28,0,0,20
29,7,0,1,18.07,0,18.07,29,0,1.0,20
30,5,0,5,23.83,0,23.83,30,0,1.0,20
31,2,0,3,9.43,0,9.43,31,0,1.0,20
32,2,0,4,8.2,0,8.2,32,0,1.0,20
33,9,0,0,22.42,0,22.42,33,0,0,20
34,4,0,4,14.22,0,14.22,34,0,1.0,20
35,1,0,3,8.23,0,8.23,35,0,1.0,20
36,7,0,2,17.15,0,17.15,36,0,1.0,20
37,4,0,5,10.47,0,10.47,37,0,1.0,20
38,1,0,4,5.14,0,5.14,38,0,1.0,20
39,7,0,3,18.12,0,18.12,39,0,1.0,20
40,8,0,1,16.11,0,16.11,40,0,1.0,20
