idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,4,0,0,6.47,0,6.47,1,0,1.0,20
2,4,0,1,14.96,0,14.96,2,0,1.0,20
3,3,0,0,5.13,0,5.13,3,0,1.0,20
4,3,0,1,12.11,0,12.11,4,0,1.0,20
5,2,0,0,9.25,0,9.25,5,0,1.0,20
6,3,0,2,13.53,0,13.53,6,0,1.0,20
7,7,0,0,23.15,0,23.15,7,0,1.0,20
8,7,0,1,22.81,0,22.81,8,0,1.0,20
9,3,0,3,12.44,0,12.44,9,0,1.0,20
10,6,0,0,21.62,0,21.62,10,0,1.0,20
11,4,0,2,15.22,0,15.22,11,0,1.0,20
12,3,0,4,14.54,0,14.54,12,0,1.0,20
13,2,0,1,9.25,0,9.25,13,0,1.0,20
14,5,0,0,17.42,0,17.42,14,0,1.0,20
15,4,0,3,16.6,0,16.6,15,0,1.0,20
16,2,0,2,10.28,0,10.28,16,0,1.0,20
17,4,0,4,16.74,0,16.74,17,0,1.0,20
18,2,0,3,10.58,0,10.58,18,0,1.0,20
19,2,0,4,10.26,0,10.26,19,0,1.0,20
20,7,0,2,22.03,0,22.03,20,0,1.0,20
21,1,0,0,6.55,0,6.55,21,0,1.0,20
22,6,0,1,19.4,0,19.4,22,0,1.0,20
23,1,0,1,5.41,0,5.41,23,0,1.0,20
24,5,0,1,18.54,0,18.54,24,0,1.0,20
25,7,0,3,20.9,0,20.9,25,0,1.0,20
26,4,0,5,23.99,0,23.99,26,0,1.0,20
27,2,0,5,16.66,0,16.66,27,0,1.0,20
28,1,0,2,10.55,0,10.55,28,0,1.0,20
29,6,0,2,21.36,0,21.36,29,0,1.0,20
30,8,0,0,21.87,0,21.87,30,0,0,20
31,8,0,1,22.82,0,22.82,31,0,0,20
32,5,0,2,17.21,0,17.21,32,0,1.0,20
33,3,0,5,12.25,0,12.25,33,0,1.0,20
34,6,0,3,20.53,0,20.53,34,0,1.0,20
35,5,0,3,16.31,0,16.31,35,0,1.0,20
36,6,0,4,20.3,0,20.3,36,0,1.0,20
37,5,0,4,17.94,0,17.94,37,0,1.0,20
38,5,0,5,16.92,0,16.92,38,0,1.0,20
39,1,0,3,9.98,0,9.98,39,0,1.0,20
40,1,0,4,7.05,0,7.05,40,0,1.0,20
