idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,4,0,0,5.23,0,5.23,1,0,0,20
2,5,0,0,17.85,0,17.85,2,0,1.0,20
3,4,0,1,8.13,0,8.13,3,0,1.0,20
4,7,0,0,22.59,0,22.59,4,0,1.0,20
5,4,0,2,16.25,0,16.25,5,0,1.0,20
6,4,0,3,10.14,0,10.14,6,0,1.0,20
7,5,0,1,17.93,0,17.93,7,0,1.0,20
8,1,0,0,6.05,0,6.05,8,0,1.0,20
9,5,0,2,17.33,0,17.33,9,0,1.0,20
10,3,0,0,9.52,0,9.52,10,0,1.0,20
11,5,0,3,17.16,0,17.16,11,0,1.0,20
12,1,0,1,6.8,0,6.8,12,0,1.0,20
13,1,0,2,6.16,0,6.16,13,0,1.0,20
14,7,0,1,23.02,0,23.02,14,0,1.0,20
15,1,0,3,10.4,0,10.4,15,0,1.0,20
16,5,0,4,16.62,0,16.62,16,0,1.0,20
17,7,0,2,21.85,0,21.85,17,0,1.0,20
18,6,0,0,14.41,0,14.41,18,0,0,20
19,7,0,3,22.81,0,22.81,19,0,1.0,20
20,3,0,1,7.62,0,7.62,20,0,1.0,20
21,5,0,5,23.76,0,23.76,21,0,1.0,20
22,2,0,0,6.82,0,6.82,22,0,1.0,20
23,6,0,1,19.28,0,19.28,23,0,1.0,20
24,3,0,2,8.65,0,8.65,24,0,1.0,20
25,6,0,2,17.17,0,17.17,25,0,1.0,20
26,3,0,3,9.8,0,9.8,26,0,1.0,20
27,4,0,4,15.07,0,15.07,27,0,1.0,20
28,4,0,5,16.81,0,16.81,28,0,1.0,20
29,3,0,4,9.12,0,9.12,29,0,1.0,20
30,2,0,1,6.66,0,6.66,30,0,1.0,20
31,1,0,4,10.85,0,10.85,31,0,1.0,20
32,2,0,2,8.2,0,8.2,32,0,1.0,20
33,6,0,3,17.73,0,17.73,33,0,1.0,20
34,8,0,0,13.9,0,13.9,34,0,0,20
35,6,0,4,19.91,0,19.91,35,0,1.0,20
36,2,0,3,9.17,0,9.17,36,0,1.0,20
37,6,0,5,18.06,0,18.06,37,0,1.0,20
38,2,0,4,10.9,0,10.9,38,0,1.0,20
39,8,0,1,23.24,0,23.24,39,0,0,20
40,3,0,5,7.58,0,7.58,40,0,1.0,20
