idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,5,0,0,17.74,0,17.74,1,0,1.0,20
2,5,0,1,18.56,0,18.56,2,0,1.0,20
3,4,0,0,14.81,0,14.81,3,0,1.0,20
4,6,0,0,13.84,0,13.84,4,0,0,20
5,2,0,0,6.76,0,6.76,5,0,0,20
6,3,0,0,11.92,0,11.92,6,0,1.0,20
7,5,0,2,13.75,0,13.75,7,0,1.0,20
8,6,0,1,20.73,0,20.73,8,0,0,20
9,7,0,0,22.8,0,22.8,9,0,1.0,20
10,5,0,3,16.95,0,16.95,10,0,1.0,20
11,4,0,1,12.52,0,12.52,11,0,1.0,20
12,6,0,2,21.24,0,21.24,12,0,1.0,20
13,2,0,1,8.63,0,8.63,13,0,1.0,20
14,3,0,1,11.61,0,11.61,14,0,1.0,20
15,1,0,0,5.83,0,5.83,15,0,1.0,20
16,5,0,4,17.94,0,17.94,16,0,1.0,20
17,3,0,2,10.68,0,10.68,17,0,1.0,20
18,5,0,5,23.65,0,23.65,18,0,1.0,20
19,2,0,2,9.6,0,9.6,19,0,1.0,20
20,3,0,3,12.16,0,12.16,20,0,1.0,20
21,4,0,2,12.98,0,12.98,21,0,1.0,20
22,6,0,3,21.11,0,21.11,22,0,1.0,20
23,1,0,1,6.74,0,6.74,23,0,1.0,20
24,7,0,1,22.73,0,22.73,24,0,1.0,20
25,4,0,3,16.41,0,16.41,25,0,1.0,20
26,1,0,2,5.92,0,5.92,26,0,1.0,20
27,1,0,3,8.73,0,8.73,27,0,1.0,20
28,8,0,0,22.16,0,22.16,28,0,0,20
29,7,0,2,20.7,0,20.7,29,0,1.0,20
30,1,0,4,7.45,0,7.45,30,0,1.0,20
31,4,0,4,16.58,0,16.58,31,0,1.0,20
32,8,0,1,22.46,0,22.46,32,0,1.0,20
33,2,0,3,11.76,0,11.76,33,0,1.0,20
34,7,0,3,17.62,0,17.62,34,0,1.0,20
35,4,0,5,16.01,0,16.01,35,0,1.0,20
36,6,0,4,21.33,0,21.33,36,0,1.0,20
37,2,0,4,10.91,0,10.91,37,0,1.0,20
38,3,0,4,11.36,0,11.36,38,0,1.0,20
39,2,0,5,11.33,0,11.33,39,0,1.0,20
40,3,0,5,10.89,0,10.89,40,0,1.0,20
