idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,4,0,0,19.08,0,19.08,1,0,1.0,20
2,4,0,1,18.63,0,18.63,2,0,1.0,20
3,2,0,0,8.1,0,8.1,3,0,0,20
4,3,0,0,8.44,0,8.44,4,0,0,20
5,3,0,1,9.63,0,9.63,5,0,1.0,20
6,1,0,0,5.66,0,5.66,6,0,0,20
7,5,0,0,23.68,0,23.68,7,0,1.0,20
8,4,0,2,10.61,0,10.61,8,0,1.0,20
9,4,0,3,18.67,0,18.67,9,0,1.0,20
10,7,0,0,23.12,0,23.12,10,0,1.0,20
11,2,0,1,8.87,0,8.87,11,0,1.0,20
12,7,0,1,22.81,0,22.81,12,0,1.0,20
13,7,0,2,23.22,0,23.22,13,0,1.0,20
14,3,0,2,11.58,0,11.58,14,0,1.0,20
15,3,0,3,12.62,0,12.62,15,0,1.0,20
16,3,0,4,11.14,0,11.14,16,0,1.0,20
17,4,0,4,17.58,0,17.58,17,0,1.0,20
18,6,0,0,14.72,0,14.72,18,0,0,20
19,8,0,0,19.19,0,19.19,19,0,0,20
20,1,0,1,7.39,0,7.39,20,0,1.0,20
21,4,0,5,18.23,0,18.23,21,0,1.0,20
22,2,0,2,8.97,0,8.97,22,0,1.0,20
23,3,0,5,11.94,0,11.94,23,0,1.0,20
24,5,0,1,16.29,0,16.29,24,0,1.0,20
25,2,0,3,8.33,0,8.33,25,0,1.0,20
26,7,0,3,21.49,0,21.49,26,0,1.0,20
27,1,0,2,10.05,0,10.05,27,0,1.0,20
28,6,0,1,16.86,0,16.86,28,0,0,20
29,5,0,2,18.66,0,18.66,29,0,1.0,20
30,5,0,3,17.09,0,17.09,30,0,1.0,20
31,6,0,2,21.37,0,21.37,31,0,1.0,20
32,2,0,4,10.8,0,10.8,32,0,1.0,20
33,6,0,3,18.71,0,18.71,33,0,1.0,20
34,2,0,5,10.39,0,10.39,34,0,1.0,20
35,5,0,4,17.03,0,17.03,35,0,1.0,20
36,1,0,3,6.26,0,6.26,36,0,1.0,20
37,8,0,1,22.96,0,22.96,37,0,0,20
38,1,0,4,7.78,0,7.78,38,0,1.0,20
39,5,0,5,19.17,0,19.17,39,0,1.0,20
40,6,0,4,21.05,0,21.05,40,0,1.0,20
