idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,5,0,0,14.66,0,14.66,1,0,1.0,20
2,2,0,0,8.79,0,8.79,2,0,0.9999999999999956,20
3,7,0,0,21.91,0,21.91,3,0,1.0,20
4,5,0,1,17.96,0,17.96,4,0,1.0,20
5,1,0,0,7.41,0,7.41,5,0,1.0,20
6,5,0,2,18.68,0,18.68,6,0,0.9999999999999973,20
7,5,0,3,18.49,0,18.49,7,0,1.0,20
8,5,0,4,18.18,0,18.18,8,0,1.0,20
9,7,0,1,23.48,0,23.48,9,0,1.0,20
10,5,0,5,23.86,0,23.86,10,0,1.0,20
11,4,0,0,18.83,0,18.83,11,0,1.0,20
12,4,0,1,13.35,0,13.35,12,0,1.0,20
13,8,0,0,23.41,0,23.41,13,0,1.0,20
14,8,0,1,22.08,0,22.08,14,0,1.0,20
15,1,0,1,5.88,0,5.88,15,0,0.9999999999999996,20
16,7,0,2,23.81,0,23.81,16,0,1.0,20
17,7,0,3,22.14,0,22.14,17,0,1.0,20
18,1,0,2,5.89,0,5.89,18,0,1.0,20
19,6,0,0,19.66,0,19.66,19,0,1.0000000000000036,20
20,1,0,3,5.25,0,5.25,20,0,1.0,20
21,4,0,2,16.85,0,16.85,21,0,1.0,20
22,3,0,0,10.03,0,10.03,22,0,1.0,20
23,4,0,3,19.04,0,19.04,23,0,1.0,20
24,1,0,4,12.83,0,12.83,24,0,1.0,20
25,3,0,1,11.27,0,11.27,25,0,1.0,20
26,3,0,2,11.5,0,11.5,26,0,1.0,20
27,3,0,3,14.63,0,14.63,27,0,1.0,20
28,6,0,1,19.3,0,19.3,28,0,1.0,20
29,4,0,4,19.11,0,19.11,29,0,1.0,20
30,4,0,5,17.97,0,17.97,30,0,1.0,20
31,2,0,1,9.56,0,9.56,31,0,0.9999999999999956,20
32,3,0,4,15.1,0,15.1,32,0,1.0,20
33,3,0,5,10.77,0,10.77,33,0,1.0,20
34,6,0,2,23.69,0,23.69,34,0,1.0,20
35,2,0,2,10.08,0,10.08,35,0,0.9999999999999956,20
36,2,0,3,8.83,0,8.83,36,0,0.9999999999999956,20
37,6,0,3,17.62,0,17.62,37,0,1.0,20
38,2,0,4,9.72,0,9.72,38,0,1.0,20
39,6,0,4,18.47,0,18.47,39,0,1.0000000000000056,20
40,2,0,5,9.16,0,9.16,40,0,0.9999999999999956,20
