idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,3,0,0,14.11,0,14.11,1,0,1.0,20
2,7,0,0,21.8,0,21.8,2,0,1.0,20
3,1,0,0,6.48,0,6.48,3,0,1.0,20
4,7,0,1,21.72,0,21.72,4,0,1.0,20
5,5,0,0,22.9,0,22.9,5,0,1.0,20
6,3,0,1,11.89,0,11.89,6,0,1.0,20
7,3,0,2,10.86,0,10.86,7,0,1.0,20
8,2,0,0,6.13,0,6.13,8,0,1.0,20
9,5,0,1,16.36,0,16.36,9,0,1.0,20
10,4,0,0,10.02,0,10.02,10,0,1.0,20
11,1,0,1,7.19,0,7.19,11,0,1.0,20
12,7,0,2,19.98,0,19.98,12,0,1.0,20
13,2,0,1,6.43,0,6.43,13,0,1.0,20
14,2,0,2,7.84,0,7.84,14,0,1.0,20
15,7,0,3,21.66,0,21.66,15,0,1.0,20
16,3,0,3,10.9,0,10.9,16,0,1.0,20
17,5,0,2,16.81,0,16.81,17,0,1.0,20
18,6,0,0,19.2,0,19.2,18,0,1.0,20
19,8,0,0,18.56,0,18.56,19,0,0,20
20,3,0,4,13.86,0,13.86,20,0,1.0,20
21,4,0,1,15.84,0,15.84,21,0,1.0,20
22,3,0,5,12.73,0,12.73,22,0,1.0,20
23,4,0,2,15.51,0,15.51,23,0,1.0,20
24,2,0,3,8.0,0,8.0,24,0,1.0,20
25,8,0,1,21.66,0,21.66,25,0,0,20
26,5,0,3,17.9,0,17.9,26,0,1.0,20
27,2,0,4,7.87,0,7.87,27,0,1.0,20
28,4,0,3,16.04,0,16.04,28,0,1.0,20
29,6,0,1,20.05,0,20.05,29,0,1.0,20
30,2,0,5,11.96,0,11.96,30,0,1.0,20
31,5,0,4,16.7,0,16.7,31,0,1.0,20
32,6,0,2,19.94,0,19.94,32,0,1.0,20
33,1,0,2,9.94,0,9.94,33,0,1.0,20
34,6,0,3,22.41,0,22.41,34,0,1.0,20
35,4,0,4,11.93,0,11.93,35,0,1.0,20
36,6,0,4,22.0,0,22.0,36,0,1.0,20
37,4,0,5,17.71,0,17.71,37,0,1.0,20
38,1,0,3,5.36,0,5.36,38,0,1.0,20
39,1,0,4,6.4,0,6.4,39,0,1.0,20
40,5,0,5,16.78,0,16.78,40,0,1.0,20
