idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,4,0,0,14.55,0,14.55,1,0,1.0,20
2,6,0,0,17.84,0,17.84,2,0,1.0,20
3,4,0,1,11.92,0,11.92,3,0,1.0,20
4,6,0,1,17.05,0,17.05,4,0,1.0,20
5,4,0,2,14.29,0,14.29,5,0,1.0,20
6,4,0,3,11.92,0,11.92,6,0,1.0,20
7,4,0,4,13.66,0,13.66,7,0,1.0,20
8,7,0,0,22.94,0,22.94,8,0,1.0,20
9,2,0,0,5.74,0,5.74,9,0,1.0,20
10,2,0,1,6.53,0,6.53,10,0,1.0,20
11,4,0,5,23.9,0,23.9,11,0,1.0,20
12,5,0,0,13.61,0,13.61,12,0,1.0,20
13,3,0,0,5.6,0,5.6,13,0,1.0,20
14,6,0,2,17.2,0,17.2,14,0,1.0,20
15,3,0,1,12.31,0,12.31,15,0,1.0,20
16,6,0,3,21.07,0,21.07,16,0,1.0,20
17,6,0,4,17.1,0,17.1,17,0,1.0,20
18,6,0,5,20.08,0,20.08,18,0,1.0,20
19,7,0,1,17.12,0,17.12,19,0,1.0,20
20,2,0,2,8.05,0,8.05,20,0,1.0,20
21,7,0,2,22.84,0,22.84,21,0,1.0,20
22,7,0,3,21.56,0,21.56,22,0,1.0,20
23,2,0,3,9.45,0,9.45,23,0,1.0,20
24,5,0,1,15.97,0,15.97,24,0,1.0,20
25,1,0,0,5.53,0,5.53,25,0,0,20
26,2,0,4,7.98,0,7.98,26,0,1.0,20
27,3,0,2,7.96,0,7.96,27,0,1.0,20
28,5,0,2,16.71,0,16.71,28,0,1.0,20
29,3,0,3,10.75,0,10.75,29,0,1.0,20
30,8,0,0,22.56,0,22.56,30,0,0,20
31,1,0,1,5.91,0,5.91,31,0,0,20
32,3,0,4,14.51,0,14.51,32,0,1.0,20
33,1,0,2,6.12,0,6.12,33,0,1.0,20
34,5,0,3,13.35,0,13.35,34,0,1.0,20
35,1,0,3,6.08,0,6.08,35,0,1.0,20
36,5,0,4,17.46,0,17.46,36,0,1.0,20
37,2,0,5,8.06,0,8.06,37,0,1.0,20
38,8,0,1,23.1,0,23.1,38,0,0,20
39,3,0,5,11.02,0,11.02,39,0,1.0,20
40,5,0,5,14.84,0,14.84,40,0,1.0,20
