idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,5,0,0,23.91,0,23.91,1,0,1.0,20
2,5,0,1,16.45,0,16.45,2,0,1.0,20
3,5,0,2,12.63,0,12.63,3,0,1.0,20
4,3,0,0,8.48,0,8.48,4,0,1.0,20
5,3,0,1,9.5,0,9.5,5,0,1.0,20
6,7,0,0,23.19,0,23.19,6,0,1.0,20
7,4,0,0,8.61,0,8.61,7,0,1.0,20
8,4,0,1,8.39,0,8.39,8,0,1.0,20
9,2,0,0,6.11,0,6.11,9,0,1.0,20
10,4,0,2,11.99,0,11.99,10,0,1.0,20
11,3,0,2,7.71,0,7.71,11,0,1.0,20
12,4,0,3,9.57,0,9.57,12,0,1.0,20
13,4,0,4,21.44,0,21.44,13,0,1.0,20
14,4,0,5,20.8,0,20.8,14,0,1.0,20
15,9,0,0,23.26,0,23.26,15,0,0,20
16,5,0,3,15.33,0,15.33,16,0,1.0,20
17,6,0,0,13.1,0,13.1,17,0,1.0,20
18,3,0,3,8.5,0,8.5,18,0,1.0,20
19,7,0,1,21.92,0,21.92,19,0,1.0,20
20,3,0,4,9.08,0,9.08,20,0,1.0,20
21,3,0,5,8.59,0,8.59,21,0,1.0,20
22,1,0,0,5.2,0,5.2,22,0,1.0,20
23,6,0,1,14.5,0,14.5,23,0,1.0,20
24,8,0,0,18.31,0,18.31,24,0,1.0,20
25,5,0,4,15.38,0,15.38,25,0,1.0,20
26,7,0,2,14.37,0,14.37,26,0,1.0,20
27,6,0,2,13.41,0,13.41,27,0,1.0,20
28,2,0,1,7.4,0,7.4,28,0,1.0,20
29,5,0,5,15.6,0,15.6,29,0,1.0,20
30,1,0,1,6.15,0,6.15,30,0,1.0,20
31,8,0,1,18.09,0,18.09,31,0,1.0,20
32,2,0,2,8.39,0,8.39,32,0,1.0,20
33,6,0,3,13.83,0,13.83,33,0,1.0,20
34,2,0,3,7.81,0,7.81,34,0,1.0,20
35,1,0,2,5.87,0,5.87,35,0,1.0,20
36,7,0,3,15.63,0,15.63,36,0,1.0,20
37,2,0,4,7.91,0,7.91,37,0,1.0,20
38,6,0,4,13.73,0,13.73,38,0,1.0,20
39,8,0,2,22.62,0,22.62,39,0,1.0,20
40,1,0,3,8.6,0,8.6,40,0,1.0,20
