idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,8,0,0,22.34,0,22.34,1,0,0,20
2,2,0,0,9.67,0,9.67,2,0,1.0,20
3,4,0,0,13.7,0,13.7,3,0,1.0,20
4,5,0,0,17.81,0,17.81,4,0,1.0,20
5,8,0,1,22.76,0,22.76,5,0,0,20
6,2,0,1,9.3,0,9.3,6,0,1.0,20
7,4,0,1,16.42,0,16.42,7,0,1.0,20
8,2,0,2,10.41,0,10.41,8,0,1.0,20
9,4,0,2,11.51,0,11.51,9,0,1.0,20
10,6,0,0,20.69,0,20.69,10,0,1.0,20
11,5,0,1,13.84,0,13.84,11,0,1.0,20
12,2,0,3,10.83,0,10.83,12,0,1.0,20
13,5,0,2,17.72,0,17.72,13,0,1.0,20
14,1,0,0,8.92,0,8.92,14,0,1.0,20
15,5,0,3,18.72,0,18.72,15,0,1.0,20
16,6,0,1,21.24,0,21.24,16,0,1.0,20
17,2,0,4,16.67,0,16.67,17,0,1.0,20
18,5,0,4,19.12,0,19.12,18,0,1.0,20
19,7,0,0,13.77,0,13.77,19,0,1.0,20
20,6,0,2,20.21,0,20.21,20,0,1.0,20
21,3,0,0,7.88,0,7.88,21,0,1.0,20
22,6,0,3,19.53,0,19.53,22,0,1.0,20
23,5,0,5,23.38,0,23.38,23,0,1.0,20
24,4,0,3,15.0,0,15.0,24,0,1.0,20
25,2,0,5,11.18,0,11.18,25,0,1.0,20
26,1,0,1,9.33,0,9.33,26,0,1.0,20
27,3,0,1,9.22,0,9.22,27,0,1.0,20
28,6,0,4,19.25,0,19.25,28,0,1.0,20
29,7,0,1,23.2,0,23.2,29,0,1.0,20
30,3,0,2,11.52,0,11.52,30,0,1.0,20
31,1,0,2,7.44,0,7.44,31,0,1.0,20
32,7,0,2,20.64,0,20.64,32,0,1.0,20
33,3,0,3,12.51,0,12.51,33,0,1.0,20
34,4,0,4,17.19,0,17.19,34,0,1.0,20
35,1,0,3,8.3,0,8.3,35,0,1.0,20
36,4,0,5,14.17,0,14.17,36,0,1.0,20
37,3,0,4,12.67,0,12.67,37,0,1.0,20
38,7,0,3,19.67,0,19.67,38,0,1.0,20
39,1,0,4,9.25,0,9.25,39,0,1.0,20
40,3,0,5,15.59,0,15.59,40,0,1.0,20
