idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,2,0,0,6.32,0,6.32,1,0,1.0,20
2,6,0,0,12.33,0,12.33,2,0,1.0,20
3,6,0,1,20.03,0,20.03,3,0,1.0,20
4,6,0,2,16.25,0,16.25,4,0,1.0,20
5,2,0,1,13.59,0,13.59,5,0,1.0,20
6,2,0,2,12.17,0,12.17,6,0,1.0,20
7,6,0,3,15.11,0,15.11,7,0,1.0,20
8,6,0,4,22.89,0,22.89,8,0,1.0,20
9,5,0,0,15.91,0,15.91,9,0,1.0,20
10,2,0,3,7.97,0,7.97,10,0,1.0,20
11,3,0,0,6.76,0,6.76,11,0,0,20
12,2,0,4,13.27,0,13.27,12,0,1.0,20
13,2,0,5,12.29,0,12.29,13,0,1.0,20
14,5,0,1,16.96,0,16.96,14,0,1.0,20
15,3,0,1,11.77,0,11.77,15,0,1.0,20
16,4,0,0,14.91,0,14.91,16,0,1.0,20
17,1,0,0,7.54,0,7.54,17,0,1.0,20
18,4,0,1,15.33,0,15.33,18,0,1.0,20
19,1,0,1,5.51,0,5.51,19,0,1.0,20
20,7,0,0,21.45,0,21.45,20,0,1.0,20
21,3,0,2,12.69,0,12.69,21,0,1.0,20
22,5,0,2,17.94,0,17.94,22,0,1.0,20
23,3,0,3,12.66,0,12.66,23,0,1.0,20
24,5,0,3,17.04,0,17.04,24,0,1.0,20
25,5,0,4,16.87,0,16.87,25,0,1.0,20
26,3,0,4,12.98,0,12.98,26,0,1.0,20
27,6,0,5,18.68,0,18.68,27,0,1.0,20
28,3,0,5,13.3,0,13.3,28,0,1.0,20
29,1,0,2,7.02,0,7.02,29,0,1.0,20
30,7,0,1,21.53,0,21.53,30,0,1.0,20
31,1,0,3,7.21,0,7.21,31,0,1.0,20
32,8,0,0,21.83,0,21.83,32,0,1.0,20
33,5,0,5,16.44,0,16.44,33,0,1.0,20
34,7,0,2,20.03,0,20.03,34,0,1.0,20
35,4,0,2,15.42,0,15.42,35,0,1.0,20
36,8,0,1,22.67,0,22.67,36,0,1.0,20
37,1,0,4,9.35,0,9.35,37,0,1.0,20
38,4,0,3,15.58,0,15.58,38,0,1.0,20
39,4,0,4,14.68,0,14.68,39,0,1.0,20
40,7,0,3,20.14,0,20.14,40,0,1.0,20
