idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,5,0,0,14.57,0,14.57,1,0,1.0,20
2,1,0,0,7.19,0,7.19,2,0,1.0,20
3,1,0,1,12.27,0,12.27,3,0,1.0,20
4,5,0,1,17.33,0,17.33,4,0,1.0,20
5,5,0,2,15.03,0,15.03,5,0,1.0,20
6,5,0,3,14.83,0,14.83,6,0,1.0,20
7,4,0,0,12.43,0,12.43,7,0,0,20
8,4,0,1,13.72,0,13.72,8,0,1.0,20
9,4,0,2,13.08,0,13.08,9,0,1.0,20
10,7,0,0,23.69,0,23.69,10,0,1.0,20
11,3,0,0,5.56,0,5.56,11,0,0,20
12,4,0,3,16.12,0,16.12,12,0,1.0,20
13,6,0,0,12.76,0,12.76,13,0,0,20
14,6,0,1,20.58,0,20.58,14,0,1.0,20
15,5,0,4,18.66,0,18.66,15,0,1.0,20
16,3,0,1,8.88,0,8.88,16,0,0,20
17,6,0,2,19.76,0,19.76,17,0,1.0,20
18,2,0,0,5.84,0,5.84,18,0,1.0,20
19,3,0,2,12.78,0,12.78,19,0,1.0,20
20,1,0,2,6.46,0,6.46,20,0,1.0,20
21,5,0,5,23.94,0,23.94,21,0,1.0,20
22,6,0,3,21.29,0,21.29,22,0,1.0,20
23,2,0,1,5.52,0,5.52,23,0,1.0,20
24,4,0,4,16.89,0,16.89,24,0,1.0,20
25,6,0,4,17.71,0,17.71,25,0,1.0,20
26,1,0,3,9.72,0,9.72,26,0,1.0,20
27,8,0,0,21.67,0,21.67,27,0,0,20
28,1,0,4,11.22,0,11.22,28,0,1.0,20
29,3,0,3,13.53,0,13.53,29,0,1.0,20
30,8,0,1,23.89,0,23.89,30,0,0,20
31,3,0,4,13.53,0,13.53,31,0,1.0,20
32,7,0,1,22.66,0,22.66,32,0,1.0,20
33,2,0,2,6.81,0,6.81,33,0,1.0,20
34,7,0,2,20.5,0,20.5,34,0,1.0,20
35,7,0,3,21.11,0,21.11,35,0,1.0,20
36,2,0,3,9.71,0,9.71,36,0,1.0,20
37,2,0,4,8.32,0,8.32,37,0,1.0,20
38,4,0,5,15.92,0,15.92,38,0,1.0,20
39,6,0,5,19.99,0,19.99,39,0,1.0,20
40,3,0,5,13.51,0,13.51,40,0,1.0,20
