idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,1,0,0,5.31,0,5.31,1,0,1.0,20
2,2,0,0,6.37,0,6.37,2,0,0,20
3,5,0,0,16.36,0,16.36,3,0,1.0000000000000018,20
4,5,0,1,14.96,0,14.96,4,0,1.0000000000000036,20
5,5,0,2,11.38,0,11.38,5,0,1.0000000000000018,20
6,6,0,0,20.18,0,20.18,6,0,1.0,20
7,5,0,3,14.21,0,14.21,7,0,1.0,20
8,4,0,0,11.82,0,11.82,8,0,1.0,20
9,3,0,0,10.51,0,10.51,9,0,1.0,20
10,2,0,1,6.89,0,6.89,10,0,0,20
11,2,0,2,7.51,0,7.51,11,0,1.0,20
12,4,0,1,13.75,0,13.75,12,0,1.0,20
13,7,0,0,22.43,0,22.43,13,0,1.0,20
14,3,0,1,9.18,0,9.18,14,0,1.0,20
15,5,0,4,22.55,0,22.55,15,0,1.0,20
16,4,0,2,13.27,0,13.27,16,0,1.0,20
17,3,0,2,11.58,0,11.58,17,0,1.0000000000000018,20
18,5,0,5,16.1,0,16.1,18,0,1.0,20
19,1,0,1,6.14,0,6.14,19,0,1.0,20
20,3,0,3,10.0,0,10.0,20,0,1.0000000000000018,20
21,6,0,1,17.53,0,17.53,21,0,1.0000000000000002,20
22,4,0,3,15.19,0,15.19,22,0,1.0,20
23,4,0,4,14.27,0,14.27,23,0,1.0,20
24,8,0,0,21.8,0,21.8,24,0,1.0,20
25,3,0,4,15.12,0,15.12,25,0,1.0,20
26,3,0,5,11.14,0,11.14,26,0,1.0,20
27,1,0,2,6.98,0,6.98,27,0,0.9999999999999981,20
28,6,0,2,20.12,0,20.12,28,0,1.0,20
29,6,0,3,16.57,0,16.57,29,0,1.0,20
30,1,0,3,6.43,0,6.43,30,0,1.0,20
31,7,0,1,21.38,0,21.38,31,0,1.0,20
32,6,0,4,19.95,0,19.95,32,0,1.0,20
33,6,0,5,19.51,0,19.51,33,0,1.0,20
34,2,0,3,9.02,0,9.02,34,0,1.0,20
35,2,0,4,7.86,0,7.86,35,0,1.0,20
36,7,0,2,13.87,0,13.87,36,0,1.0,20
37,7,0,3,19.53,0,19.53,37,0,1.0,20
38,4,0,5,12.36,0,12.36,38,0,1.0,20
39,1,0,4,6.31,0,6.31,39,0,1.0,20
40,8,0,1,21.95,0,21.95,40,0,1.0,20
