idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,6,0,0,19.75,0,19.75,1,0,1.0,20
2,2,0,0,5.93,0,5.93,2,0,1.0,20
3,5,0,0,12.56,0,12.56,3,0,1.0,20
4,6,0,1,20.8,0,20.8,4,0,1.0,20
5,6,0,2,18.8,0,18.8,5,0,1.0,20
6,2,0,1,7.26,0,7.26,6,0,1.0,20
7,2,0,2,11.69,0,11.69,7,0,1.0,20
8,7,0,0,16.87,0,16.87,8,0,1.0,20
9,6,0,3,17.94,0,17.94,9,0,1.0,20
10,3,0,0,9.12,0,9.12,10,0,1.0,20
11,6,0,4,15.36,0,15.36,11,0,1.0,20
12,2,0,3,10.52,0,10.52,12,0,1.0,20
13,5,0,1,13.03,0,13.03,13,0,1.0000000000000064,20
14,5,0,2,12.91,0,12.91,14,0,1.0000000000000064,20
15,8,0,0,22.11,0,22.11,15,0,0,20
16,6,0,5,23.61,0,23.61,16,0,1.0,20
17,5,0,3,14.53,0,14.53,17,0,1.0,20
18,2,0,4,10.54,0,10.54,18,0,1.0,20
19,2,0,5,10.78,0,10.78,19,0,1.0,20
20,4,0,0,13.49,0,13.49,20,0,1.0,20
21,5,0,4,16.14,0,16.14,21,0,1.0,20
22,4,0,1,12.53,0,12.53,22,0,1.0,20
23,7,0,1,22.76,0,22.76,23,0,0.9999999999999996,20
24,1,0,0,5.14,0,5.14,24,0,1.0,20
25,7,0,2,13.44,0,13.44,25,0,1.0,20
26,1,0,1,5.88,0,5.88,26,0,1.0,20
27,1,0,2,5.13,0,5.13,27,0,1.0,20
28,3,0,1,9.15,0,9.15,28,0,1.0,20
29,4,0,2,13.35,0,13.35,29,0,1.0,20
30,4,0,3,13.01,0,13.01,30,0,1.0,20
31,5,0,5,16.43,0,16.43,31,0,1.0,20
32,1,0,3,6.66,0,6.66,32,0,1.0,20
33,7,0,3,15.58,0,15.58,33,0,1.0,20
34,4,0,4,12.21,0,12.21,34,0,1.0,20
35,3,0,2,11.95,0,11.95,35,0,1.0,20
36,3,0,3,11.66,0,11.66,36,0,1.0,20
37,1,0,4,5.52,0,5.52,37,0,1.0,20
38,3,0,4,11.12,0,11.12,38,0,1.0,20
39,3,0,5,11.55,0,11.55,39,0,1.0,20
40,8,0,1,23.14,0,23.14,40,0,0,20
