idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,3,0,0,13.26,0,13.26,1,0,1.0,20
2,5,0,0,15.99,0,15.99,2,0,1.0,20
3,6,0,0,22.84,0,22.84,3,0,1.0,20
4,6,0,1,21.99,0,21.99,4,0,1.0,20
5,3,0,1,8.94,0,8.94,5,0,1.0,20
6,6,0,2,21.9,0,21.9,6,0,1.0,20
7,3,0,2,13.97,0,13.97,7,0,1.0,20
8,3,0,3,15.08,0,15.08,8,0,1.0,20
9,1,0,0,5.02,0,5.02,9,0,1.0,20
10,5,0,1,13.35,0,13.35,10,0,1.0,20
11,6,0,3,16.63,0,16.63,11,0,1.0,20
12,3,0,4,15.92,0,15.92,12,0,1.0,20
13,4,0,0,11.9,0,11.9,13,0,1.0,20
14,3,0,5,14.58,0,14.58,14,0,1.0,20
15,1,0,1,5.04,0,5.04,15,0,1.0,20
16,1,0,2,8.62,0,8.62,16,0,1.0,20
17,6,0,4,20.78,0,20.78,17,0,1.0,20
18,7,0,0,22.93,0,22.93,18,0,1.0,20
19,8,0,0,22.4,0,22.4,19,0,1.0,20
20,2,0,0,6.08,0,6.08,20,0,0,20
21,1,0,3,10.46,0,10.46,21,0,1.0,20
22,5,0,2,17.99,0,17.99,22,0,1.0,20
23,6,0,5,23.28,0,23.28,23,0,1.0,20
24,7,0,1,21.38,0,21.38,24,0,1.0,20
25,2,0,1,10.49,0,10.49,25,0,1.0,20
26,7,0,2,21.93,0,21.93,26,0,1.0,20
27,7,0,3,19.31,0,19.31,27,0,1.0,20
28,4,0,1,12.03,0,12.03,28,0,1.0,20
29,5,0,3,20.98,0,20.98,29,0,1.0,20
30,1,0,4,15.5,0,15.5,30,0,1.0,20
31,4,0,2,18.48,0,18.48,31,0,1.0,20
32,2,0,2,11.73,0,11.73,32,0,1.0,20
33,2,0,3,11.79,0,11.79,33,0,1.0,20
34,4,0,3,15.31,0,15.31,34,0,1.0,20
35,5,0,4,20.44,0,20.44,35,0,1.0,20
36,8,0,1,21.58,0,21.58,36,0,1.0,20
37,4,0,4,18.47,0,18.47,37,0,1.0,20
38,2,0,4,13.78,0,13.78,38,0,1.0,20
39,4,0,5,15.4,0,15.4,39,0,1.0,20
40,5,0,5,19.96,0,19.96,40,0,1.0,20
