idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,17.33,0,0,0,20
2,1,0,0,18.68,0,0,1.0,20
3,2,0,0,15.56,0,0,1.0,20
4,2,0,1,13.39,0,0,1.0,20
5,2,0,2,16.43,0,0,1.0,20
6,1,0,1,14.31,0,0,1.0,20
7,4,0,0,12.51,0,0,0,20
8,6,0,0,9.34,0,0,0,20
9,3,0,0,8.43,0,0,0,20
10,1,0,2,10.16,0,0,1.0,20
11,4,0,1,14.25,1,0,0,20
12,5,0,1,18.4,2,0,0,20
13,6,0,1,10.88,3,0,0,20
14,3,0,1,11.33,4,0,0,20
15,4,0,2,15.97,5,0,0,20
16,1,0,3,5.86,6,0,1.0,20
17,5,0,2,19.64,7,0,0,20
18,3,0,2,15.7,8,0,0,20
19,6,0,2,13.09,9,0,0,20
20,6,0,3,15.43,10,0,0,20
