idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,0,13.95,0,0,1.0,20
2,2,0,0,20.59,0,0,0,20
3,5,0,0,5.21,0,0,0,20
4,5,0,1,20.01,0,0,1.0,20
5,4,0,1,10.13,0,0,1.0,20
6,4,0,2,12.51,0,0,1.0,20
7,5,0,2,15.26,0,0,1.0,20
8,4,0,3,15.53,0,0,1.0,20
9,3,0,0,9.63,0,0,0,20
10,2,0,1,20.97,0,0,0,20
11,3,0,1,17.72,1,0,0,20
12,2,0,2,21.69,2,0,0,20
13,6,0,0,7.27,3,0,0,20
14,6,0,1,7.32,4,0,0,20
15,6,0,2,12.57,5,0,0,20
16,6,0,3,15.01,6,0,0,20
17,1,0,0,6.56,7,0,0,20
18,1,0,1,7.06,8,0,0,20
19,6,0,4,17.04,9,0,0,20
20,2,0,3,22.0,10,0,0,20
