idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,18.42,0,0,1.0,20
2,1,0,1,19.16,0,0,1.0,20
3,6,0,0,9.6,0,0,1.0,20
4,4,0,0,20.4,0,0,0,20
5,6,0,1,5.85,0,0,1.0,20
6,2,0,0,17.58,0,0,1.0,20
7,2,0,1,18.53,0,0,1.0,20
8,1,0,2,7.51,0,0,1.0,20
9,5,0,0,19.51,0,0,0,20
10,2,0,2,11.01,0,0,1.0,20
11,3,0,0,8.66,1,0,0,20
12,1,0,3,10.22,2,0,1.0,20
13,1,0,4,8.49,3,0,1.0,20
14,2,0,3,12.29,4,0,1.0,20
15,3,0,1,9.73,5,0,0,20
16,3,0,2,10.57,6,0,0,20
17,3,0,3,18.62,7,0,0,20
18,6,0,2,14.22,8,0,1.0,20
19,2,0,4,8.38,9,0,1.0,20
20,4,0,1,22.07,10,0,0,20
