idx,seq,group,emerg,weight,size(ft)
21,1,0,0,13.5,20
22,2,0,0,13.9,20
23,3,0,0,11.19,20
24,4,0,0,16.45,20
25,5,0,0,17.94,20
26,6,0,0,19.92,20
27,7,0,0,5.46,20
28,8,0,0,20.9,20
29,9,0,0,14.02,20
30,10,0,0,17.18,20
31,11,0,0,21.42,20
32,12,0,0,19.88,20
33,13,0,0,9.25,20
34,14,0,0,20.07,20
35,15,0,0,22.32,20
36,16,0,0,9.46,20
37,17,0,0,19.93,20
38,18,0,0,5.09,20
39,19,0,0,8.99,20
40,20,0,0,7.67,20
41,21,0,0,12.05,20
42,22,0,0,8.4,20
43,23,0,0,17.5,20
44,24,0,0,13.47,20
45,25,0,0,17.73,20
46,26,0,0,19.46,20
47,27,0,0,13.59,20
48,28,0,0,12.49,20
49,29,0,0,17.64,20
50,30,0,0,14.82,20
