idx,seq,group,emerg,weight,size(ft)
21,1,0,0,7.0,20
22,2,0,0,18.81,20
23,3,0,0,10.95,20
24,4,0,0,7.88,20
25,5,0,0,8.47,20
26,6,0,0,7.24,20
27,7,0,0,5.83,20
28,8,0,0,21.49,20
29,9,0,0,16.35,20
30,10,0,0,20.53,20
31,11,0,0,20.42,20
32,12,0,0,8.76,20
33,13,0,0,12.22,20
34,14,0,0,17.54,20
35,15,0,0,20.31,20
36,16,0,0,7.56,20
37,17,0,0,5.28,20
38,18,0,0,17.45,20
39,19,0,0,17.34,20
40,20,0,0,10.91,20
41,21,0,0,19.72,20
42,22,0,0,18.93,20
43,23,0,0,6.92,20
44,24,0,0,18.68,20
45,25,0,0,21.96,20
46,26,0,0,13.53,20
47,27,0,0,12.32,20
48,28,0,0,6.13,20
49,29,0,0,5.88,20
50,30,0,0,21.04,20
