idx,seq,group,emerg,weight,size(ft)
21,1,0,0,17.7,20
22,2,0,0,20.44,20
23,3,0,0,5.9,20
24,4,0,0,14.55,20
25,5,0,0,13.04,20
26,6,0,0,13.45,20
27,7,0,0,20.26,20
28,8,0,0,17.28,20
29,9,0,0,13.21,20
30,10,0,0,14.99,20
31,11,0,0,17.19,20
32,12,0,0,17.36,20
33,13,0,0,14.0,20
34,14,0,0,7.7,20
35,15,0,0,5.12,20
36,16,0,0,12.03,20
37,17,0,0,5.44,20
38,18,0,0,17.2,20
39,19,0,0,20.41,20
40,20,0,0,12.96,20
41,21,0,0,11.21,20
42,22,0,0,11.99,20
43,23,0,0,17.9,20
44,24,0,0,22.09,20
45,25,0,0,20.67,20
46,26,0,0,5.44,20
47,27,0,0,19.73,20
48,28,0,0,15.89,20
49,29,0,0,11.61,20
50,30,0,0,11.43,20
