idx,seq,group,emerg,weight,size(ft)
21,1,0,0,12.57,20
22,2,0,0,18.43,20
23,3,0,0,12.08,20
24,4,0,0,19.7,20
25,5,0,0,19.39,20
26,6,0,0,19.83,20
27,7,0,0,12.98,20
28,8,0,0,16.56,20
29,9,0,0,8.07,20
30,10,0,0,15.88,20
31,11,0,0,17.69,20
32,12,0,0,6.33,20
33,13,0,0,9.41,20
34,14,0,0,12.92,20
35,15,0,0,16.44,20
36,16,0,0,5.01,20
37,17,0,0,18.21,20
38,18,0,0,18.98,20
39,19,0,0,12.37,20
40,20,0,0,17.41,20
41,21,0,0,21.02,20
42,22,0,0,20.65,20
43,23,0,0,9.5,20
44,24,0,0,11.21,20
45,25,0,0,21.33,20
46,26,0,0,16.93,20
47,27,0,0,17.29,20
48,28,0,0,23.88,20
49,29,0,0,8.57,20
50,30,0,0,19.92,20
