idx,seq,group,emerg,weight,size(ft)
21,1,0,0,6.8,20
22,2,0,0,21.01,20
23,3,0,0,6.29,20
24,4,0,0,15.03,20
25,5,0,0,14.24,20
26,6,0,0,13.62,20
27,7,0,0,19.95,20
28,8,0,0,7.35,20
29,9,0,0,7.41,20
30,10,0,0,23.13,20
31,11,0,0,11.56,20
32,12,0,0,16.56,20
33,13,0,0,8.16,20
34,14,0,0,16.16,20
35,15,0,0,18.19,20
36,16,0,0,7.67,20
37,17,0,0,13.71,20
38,18,0,0,16.88,20
39,19,0,0,9.79,20
40,20,0,0,22.4,20
41,21,0,0,5.62,20
42,22,0,0,12.81,20
43,23,0,0,9.04,20
44,24,0,0,21.37,20
45,25,0,0,11.95,20
46,26,0,0,19.83,20
47,27,0,0,14.89,20
48,28,0,0,16.61,20
49,29,0,0,21.22,20
50,30,0,0,7.12,20
